condition_evolved	condition_measurement	isolate	population	day	genotyped_mutated_gene	genotyped_mutated_site	doubling_time
MO	YNB+RM	P7_H10	SA/WE	0	unknown	unknown	5.49373837084108
MO	YNB+RM	P7_H10	SA/WE	0	unknown	unknown	5.37456234027921
MO	YNB+RM	P7_H11	SA/WA	0	unknown	unknown	5.4632977437432
MO	YNB+RM	P7_H11	SA/WA	0	unknown	unknown	5.60020652982848
MO	YNB+RM	P7_H12	SA/NA	0	unknown	unknown	5.16919597859913
MO	YNB+RM	P7_H12	SA/NA	0	unknown	unknown	5.03004913868483
RM	YNB+RM	P22_A1	NA_RM_1	32	unknown	unknown	2.87582359280192
RM	YNB+RM	P23_A1	NA_RM_2	32	TOR1	S1972I_homo	2.73571205178768
RM	YNB+RM	P24_A1	WA_RM_1	32	TOR1	W2038L_hete	2.73610738445775
RM	YNB+RM	P25_A1	WA_RM_2	32	TOR1	F2045L_hete	2.79848644877244
RM	YNB+RM	P22_A2	NA_RM_1	32	unknown	unknown	2.97118065077718
RM	YNB+RM	P23_A2	NA_RM_2	32	FPR1	M1I_haploid	4.52457708557807
RM	YNB+RM	P24_A2	WA_RM_1	32	TOR1	W2038L_hete	2.37624231386453
RM	YNB+RM	P25_A2	WA_RM_2	32	unknown	unknown	2.55396534809564
RM	YNB+RM	P22_A3	NA_RM_1	32	unknown	unknown	2.68589013287008
RM	YNB+RM	P23_A3	NA_RM_2	32	unknown	unknown	2.62550998082775
RM	YNB+RM	P24_A3	WA_RM_1	32	unknown	unknown	2.66596363556197
RM	YNB+RM	P25_A3	WA_RM_2	32	unknown	unknown	2.77782947884163
RM	YNB+RM	P22_A4	NA_RM_1	32	unknown	unknown	2.01126302232276
RM	YNB+RM	P23_A4	NA_RM_2	32	unknown	unknown	NA
RM	YNB+RM	P24_A4	WA_RM_1	32	unknown	unknown	2.40442179077235
RM	YNB+RM	P25_A4	WA_RM_2	32	unknown	unknown	3.00444071482863
RM	YNB+RM	P22_A5	NA_RM_1	32	unknown	unknown	1.99919232442655
RM	YNB+RM	P23_A5	NA_RM_2	32	unknown	unknown	2.49723085657734
RM	YNB+RM	P24_A5	WA_RM_1	32	unknown	unknown	2.51609288515706
RM	YNB+RM	P25_A5	WA_RM_2	32	unknown	unknown	2.76384966074539
RM	YNB+RM	P22_A6	NA_RM_1	32	unknown	unknown	2.02297225551851
RM	YNB+RM	P23_A6	NA_RM_2	32	unknown	unknown	2.63066369025917
RM	YNB+RM	P24_A6	WA_RM_1	32	unknown	unknown	2.6549103373006
RM	YNB+RM	P25_A6	WA_RM_2	32	unknown	unknown	3.03400234996619
RM	YNB+RM	P22_A7	NA_RM_1	32	unknown	unknown	2.04100859488938
RM	YNB+RM	P23_A7	NA_RM_2	32	unknown	unknown	4.04167454260115
RM	YNB+RM	P24_A7	WA_RM_1	32	unknown	unknown	2.26733716770095
RM	YNB+RM	P25_A7	WA_RM_2	32	unknown	unknown	3.23706671298519
RM	YNB+RM	P22_A8	NA_RM_1	32	unknown	unknown	1.98178775633715
RM	YNB+RM	P23_A8	NA_RM_2	32	unknown	unknown	NA
RM	YNB+RM	P24_A8	WA_RM_1	32	unknown	unknown	2.84972845609334
RM	YNB+RM	P25_A8	WA_RM_2	32	unknown	unknown	2.84910903498939
RM	YNB+RM	P22_A9	NA_RM_1	32	unknown	unknown	2.09763297976083
RM	YNB+RM	P23_A9	NA_RM_2	32	unknown	unknown	2.59033979640071
RM	YNB+RM	P24_A9	WA_RM_1	32	unknown	unknown	1.98269382862185
RM	YNB+RM	P25_A9	WA_RM_2	32	unknown	unknown	2.67637071691643
RM	YNB+RM	P22_A10	NA_RM_1	32	unknown	unknown	2.08994563238559
RM	YNB+RM	P23_A10	NA_RM_2	32	unknown	unknown	4.38403439714914
RM	YNB+RM	P24_A10	WA_RM_1	32	unknown	unknown	2.89187386142218
RM	YNB+RM	P25_A10	WA_RM_2	32	unknown	unknown	3.32509628410593
RM	YNB+RM	P22_A11	NA_RM_1	32	unknown	unknown	2.20592550325775
RM	YNB+RM	P23_A11	NA_RM_2	32	unknown	unknown	NA
RM	YNB+RM	P24_A11	WA_RM_1	32	unknown	unknown	3.42280671566875
RM	YNB+RM	P25_A11	WA_RM_2	32	unknown	unknown	3.72993116775787
RM	YNB+RM	P22_A12	NA_RM_1	32	unknown	unknown	2.72643431407968
RM	YNB+RM	P23_A12	NA_RM_2	32	unknown	unknown	4.85666809949628
RM	YNB+RM	P24_A12	WA_RM_1	32	unknown	unknown	2.7443673629926
RM	YNB+RM	P25_A12	WA_RM_2	32	unknown	unknown	3.2538355840497
MO	YNB+RM	P5_A1	WA	0	unknown	unknown	6.01166675020803
MO	YNB+RM	P6_A1	WE	0	unknown	unknown	6.64092948486772
MO	YNB+RM	P5_A2	WA	0	unknown	unknown	7.56713646863969
MO	YNB+RM	P6_A2	WE	0	unknown	unknown	7.01230451136597
MO	YNB+RM	P5_A3	WA	0	unknown	unknown	7.90937712003934
MO	YNB+RM	P6_A3	WE	0	unknown	unknown	6.89350711230551
MO	YNB+RM	P5_A4	WA	0	unknown	unknown	7.55652144221177
MO	YNB+RM	P6_A4	WE	0	unknown	unknown	6.4848431547223
MO	YNB+RM	P5_A5	WA	0	unknown	unknown	7.91581252917429
MO	YNB+RM	P6_A5	WE	0	unknown	unknown	6.71081319722799
MO	YNB+RM	P5_A6	WA	0	unknown	unknown	8.08478154004342
MO	YNB+RM	P6_A6	WE	0	unknown	unknown	6.79367591262306
MO	YNB+RM	P5_A7	WA	0	unknown	unknown	8.42955363811846
MO	YNB+RM	P6_A7	WE	0	unknown	unknown	6.80907089195286
MO	YNB+RM	P5_A8	WA	0	unknown	unknown	8.12644511512074
MO	YNB+RM	P6_A8	WE	0	unknown	unknown	6.77584754103164
MO	YNB+RM	P5_A9	WA	0	unknown	unknown	8.82997687103925
MO	YNB+RM	P6_A9	WE	0	unknown	unknown	7.09294831607452
MO	YNB+RM	P5_A10	WA	0	unknown	unknown	7.55422029467906
MO	YNB+RM	P6_A10	WE	0	unknown	unknown	7.30752718421029
MO	YNB+RM	P5_A11	WA	0	unknown	unknown	8.84120451169961
MO	YNB+RM	P6_A11	WE	0	unknown	unknown	7.1490396224738
MO	YNB+RM	P5_A12	WA	0	unknown	unknown	NA
MO	YNB+RM	P6_A12	WE	0	unknown	unknown	7.74780353783583
RM	YNB+RM	P26_A1	SA_RM_1	32	TOR1	S1972I_hete	2.44144878961471
RM	YNB+RM	P27_A1	SA_RM_2	32	TOR1	S1972I_hete	2.43604263214209
RM	YNB+RM	P28_A1	WE_RM_1	32	TOR1	S1972I_hete	2.52076087106485
RM	YNB+RM	P29_A1	WE_RM_2	16	TOR1	W2038L_hete	2.70414326936576
RM	YNB+RM	P26_A2	SA_RM_1	32	TOR1	S1972I_hete	2.2211703824527
RM	YNB+RM	P27_A2	SA_RM_2	32	TOR1	S1972I_hete	2.39314169716743
RM	YNB+RM	P28_A2	WE_RM_1	32	unknown	unknown	2.54362751929249
RM	YNB+RM	P29_A2	WE_RM_2	16	unknown	unknown	2.75279361269116
RM	YNB+RM	P26_A3	SA_RM_1	32	unknown	unknown	2.33231128349771
RM	YNB+RM	P27_A3	SA_RM_2	32	unknown	unknown	2.37467843801309
RM	YNB+RM	P28_A3	WE_RM_1	32	unknown	unknown	2.36458006962801
RM	YNB+RM	P29_A3	WE_RM_2	16	unknown	unknown	2.24677524357017
RM	YNB+RM	P26_A4	SA_RM_1	32	unknown	unknown	2.32170454211921
RM	YNB+RM	P27_A4	SA_RM_2	32	TOR1	S1972I_hete	2.14400227093623
RM	YNB+RM	P28_A4	WE_RM_1	32	unknown	unknown	2.3582198773818
RM	YNB+RM	P29_A4	WE_RM_2	16	unknown	unknown	2.54109310813343
RM	YNB+RM	P26_A5	SA_RM_1	32	unknown	unknown	2.10721762641331
RM	YNB+RM	P27_A5	SA_RM_2	32	unknown	unknown	2.22933476151747
RM	YNB+RM	P28_A5	WE_RM_1	32	unknown	unknown	2.2638834433921
RM	YNB+RM	P29_A5	WE_RM_2	16	unknown	unknown	2.53953248926841
RM	YNB+RM	P26_A6	SA_RM_1	32	unknown	unknown	2.16677833229452
RM	YNB+RM	P27_A6	SA_RM_2	32	unknown	unknown	2.17997636646085
RM	YNB+RM	P28_A6	WE_RM_1	32	unknown	unknown	2.31084333351629
RM	YNB+RM	P29_A6	WE_RM_2	16	unknown	unknown	2.59644439066955
RM	YNB+RM	P26_A7	SA_RM_1	32	unknown	unknown	2.21081884482906
RM	YNB+RM	P27_A7	SA_RM_2	32	unknown	unknown	2.18232224337291
RM	YNB+RM	P28_A7	WE_RM_1	32	unknown	unknown	2.39246578635525
RM	YNB+RM	P29_A7	WE_RM_2	16	unknown	unknown	2.55522010775573
RM	YNB+RM	P26_A8	SA_RM_1	32	unknown	unknown	2.16180046659601
RM	YNB+RM	P27_A8	SA_RM_2	32	unknown	unknown	2.19099399256996
RM	YNB+RM	P28_A8	WE_RM_1	32	unknown	unknown	2.33596520314254
RM	YNB+RM	P29_A8	WE_RM_2	16	unknown	unknown	2.67469551093347
RM	YNB+RM	P26_A9	SA_RM_1	32	unknown	unknown	2.28099103620402
RM	YNB+RM	P27_A9	SA_RM_2	32	unknown	unknown	2.45120791845013
RM	YNB+RM	P28_A9	WE_RM_1	32	unknown	unknown	2.40497681566176
RM	YNB+RM	P29_A9	WE_RM_2	16	unknown	unknown	2.68736939054725
RM	YNB+RM	P26_A10	SA_RM_1	32	unknown	unknown	2.37493241444147
RM	YNB+RM	P27_A10	SA_RM_2	32	unknown	unknown	2.33121735959019
RM	YNB+RM	P28_A10	WE_RM_1	32	unknown	unknown	2.59803978587406
RM	YNB+RM	P29_A10	WE_RM_2	16	unknown	unknown	2.77327909604678
RM	YNB+RM	P26_A11	SA_RM_1	32	unknown	unknown	2.46607716975994
RM	YNB+RM	P27_A11	SA_RM_2	32	unknown	unknown	2.40775738518052
RM	YNB+RM	P28_A11	WE_RM_1	32	unknown	unknown	2.65563197325597
RM	YNB+RM	P29_A11	WE_RM_2	16	unknown	unknown	2.97077519086739
RM	YNB+RM	P26_A12	SA_RM_1	32	unknown	unknown	2.51037767515297
RM	YNB+RM	P27_A12	SA_RM_2	32	unknown	unknown	2.46807841923081
RM	YNB+RM	P28_A12	WE_RM_1	32	unknown	unknown	NA
RM	YNB+RM	P29_A12	WE_RM_2	16	unknown	unknown	2.9633441624034
MO	YNB+RM	P7_A1	WE/WA	0	unknown	unknown	5.18629204168958
MO	YNB+RM	P7_A1	WE/WA	0	unknown	unknown	5.20339323276647
MO	YNB+RM	P7_A2	WE/NA	0	unknown	unknown	5.9142731175504
MO	YNB+RM	P7_A2	WE/NA	0	unknown	unknown	5.84561509125542
MO	YNB+RM	P7_A3	WE/SA	0	unknown	unknown	4.95357193149621
MO	YNB+RM	P7_A3	WE/SA	0	unknown	unknown	4.96152420399421
MO	YNB+RM	P7_A4	WA/WE	0	unknown	unknown	5.85361488140574
MO	YNB+RM	P7_A4	WA/WE	0	unknown	unknown	5.49721950028082
MO	YNB+RM	P7_A5	WA/NA	0	unknown	unknown	5.64886982004432
MO	YNB+RM	P7_A5	WA/NA	0	unknown	unknown	5.61182126260375
MO	YNB+RM	P7_A6	WA/SA	0	unknown	unknown	5.07532197484739
MO	YNB+RM	P7_A6	WA/SA	0	unknown	unknown	5.09755583995963
MO	YNB+RM	P7_A7	NA/WE	0	unknown	unknown	5.90960217425398
MO	YNB+RM	P7_A7	NA/WE	0	unknown	unknown	6.0117941969903
MO	YNB+RM	P7_A8	NA/WA	0	unknown	unknown	5.98989768865694
MO	YNB+RM	P7_A8	NA/WA	0	unknown	unknown	5.82127814406113
MO	YNB+RM	P7_A9	NA/SA	0	unknown	unknown	4.69968175703986
MO	YNB+RM	P7_A9	NA/SA	0	unknown	unknown	4.73149046840705
MO	YNB+RM	P7_A10	SA/WE	0	unknown	unknown	5.10993181866771
MO	YNB+RM	P7_A10	SA/WE	0	unknown	unknown	5.18555708716738
MO	YNB+RM	P7_A11	SA/WA	0	unknown	unknown	5.58805701759801
MO	YNB+RM	P7_A11	SA/WA	0	unknown	unknown	5.72901334544764
MO	YNB+RM	P7_A12	SA/NA	0	unknown	unknown	5.02881340433036
MO	YNB+RM	P7_A12	SA/NA	0	unknown	unknown	5.35471822704248
RM	YNB+RM	P22_B1	NA_RM_1	32	unknown	unknown	2.08194397836408
RM	YNB+RM	P23_B1	NA_RM_2	32	TOR1	S1972I_homo	2.62870218602494
RM	YNB+RM	P24_B1	WA_RM_1	32	unknown	unknown	2.51361223177594
RM	YNB+RM	P25_B1	WA_RM_2	32	TOR1	F2045L_hete	3.00628544412138
RM	YNB+RM	P22_B2	NA_RM_1	32	unknown	unknown	1.90630356478092
RM	YNB+RM	P23_B2	NA_RM_2	32	unknown	unknown	2.40197974058782
RM	YNB+RM	P24_B2	WA_RM_1	32	unknown	unknown	2.69804409297749
RM	YNB+RM	P25_B2	WA_RM_2	32	unknown	unknown	2.68362068517392
RM	YNB+RM	P22_B3	NA_RM_1	32	unknown	unknown	1.97385224686101
RM	YNB+RM	P23_B3	NA_RM_2	32	unknown	unknown	2.43119790391122
RM	YNB+RM	P24_B3	WA_RM_1	32	unknown	unknown	2.86348648939451
RM	YNB+RM	P25_B3	WA_RM_2	32	unknown	unknown	3.00079787788298
RM	YNB+RM	P22_B4	NA_RM_1	32	TOR1	W2038L_hete	2.73330970946056
RM	YNB+RM	P23_B4	NA_RM_2	32	unknown	unknown	2.35601135393329
RM	YNB+RM	P24_B4	WA_RM_1	32	unknown	unknown	3.16284566546842
RM	YNB+RM	P25_B4	WA_RM_2	32	unknown	unknown	3.13110639821425
RM	YNB+RM	P22_B5	NA_RM_1	32	unknown	unknown	1.9092925143592
RM	YNB+RM	P23_B5	NA_RM_2	32	unknown	unknown	2.49004358159232
RM	YNB+RM	P24_B5	WA_RM_1	32	unknown	unknown	2.78879262563891
RM	YNB+RM	P25_B5	WA_RM_2	32	unknown	unknown	2.66044463746695
RM	YNB+RM	P22_B6	NA_RM_1	32	FPR1	I11X_haploid	1.96569750356057
RM	YNB+RM	P23_B6	NA_RM_2	32	unknown	unknown	4.08273733721518
RM	YNB+RM	P24_B6	WA_RM_1	32	unknown	unknown	2.90274652404573
RM	YNB+RM	P25_B6	WA_RM_2	32	unknown	unknown	2.70226329740601
RM	YNB+RM	P22_B7	NA_RM_1	32	unknown	unknown	2.02213162501524
RM	YNB+RM	P23_B7	NA_RM_2	32	unknown	unknown	2.42827148477263
RM	YNB+RM	P24_B7	WA_RM_1	32	unknown	unknown	2.97152249526524
RM	YNB+RM	P25_B7	WA_RM_2	32	unknown	unknown	2.93789088200763
RM	YNB+RM	P22_B8	NA_RM_1	32	unknown	unknown	2.70767436675829
RM	YNB+RM	P23_B8	NA_RM_2	32	unknown	unknown	2.33048806814017
RM	YNB+RM	P24_B8	WA_RM_1	32	unknown	unknown	2.57724316682026
RM	YNB+RM	P25_B8	WA_RM_2	32	unknown	unknown	2.84556174120776
RM	YNB+RM	P22_B9	NA_RM_1	32	unknown	unknown	2.04658143300198
RM	YNB+RM	P23_B9	NA_RM_2	32	unknown	unknown	2.49947975933567
RM	YNB+RM	P24_B9	WA_RM_1	32	unknown	unknown	2.47119598703776
RM	YNB+RM	P25_B9	WA_RM_2	32	unknown	unknown	2.46547366618958
RM	YNB+RM	P22_B10	NA_RM_1	32	unknown	unknown	2.18919362779797
RM	YNB+RM	P23_B10	NA_RM_2	32	unknown	unknown	4.49583787747937
RM	YNB+RM	P24_B10	WA_RM_1	32	unknown	unknown	2.79395598828657
RM	YNB+RM	P25_B10	WA_RM_2	32	unknown	unknown	3.04080423382121
RM	YNB+RM	P22_B11	NA_RM_1	32	unknown	unknown	2.00924238613782
RM	YNB+RM	P23_B11	NA_RM_2	32	unknown	unknown	2.81540036251529
RM	YNB+RM	P24_B11	WA_RM_1	32	unknown	unknown	3.01309807687896
RM	YNB+RM	P25_B11	WA_RM_2	32	unknown	unknown	2.89494432363587
RM	YNB+RM	P22_B12	NA_RM_1	32	unknown	unknown	2.3104480493258
RM	YNB+RM	P23_B12	NA_RM_2	32	unknown	unknown	4.59117600940989
RM	YNB+RM	P24_B12	WA_RM_1	32	unknown	unknown	2.82981464439563
RM	YNB+RM	P25_B12	WA_RM_2	32	unknown	unknown	3.76268152512089
MO	YNB+RM	P5_B1	WA	0	unknown	unknown	6.1299429795549
MO	YNB+RM	P6_B1	WE	0	unknown	unknown	6.94879077737849
MO	YNB+RM	P5_B2	WA	0	unknown	unknown	6.92768385051589
MO	YNB+RM	P6_B2	WE	0	unknown	unknown	6.77054373723585
MO	YNB+RM	P5_B3	WA	0	unknown	unknown	8.63584425732673
MO	YNB+RM	P6_B3	WE	0	unknown	unknown	6.93290681048503
MO	YNB+RM	P5_B4	WA	0	unknown	unknown	8.21573904551884
MO	YNB+RM	P6_B4	WE	0	unknown	unknown	6.50145921924354
MO	YNB+RM	P5_B5	WA	0	unknown	unknown	8.78763965806793
MO	YNB+RM	P6_B5	WE	0	unknown	unknown	6.49540432339772
MO	YNB+RM	P5_B6	WA	0	unknown	unknown	8.01979776507725
MO	YNB+RM	P6_B6	WE	0	unknown	unknown	6.7722668694816
MO	YNB+RM	P5_B7	WA	0	unknown	unknown	8.86970105480913
MO	YNB+RM	P6_B7	WE	0	unknown	unknown	6.83174922654404
MO	YNB+RM	P5_B8	WA	0	unknown	unknown	5.57084251264966
MO	YNB+RM	P6_B8	WE	0	unknown	unknown	7.13146013726251
MO	YNB+RM	P5_B9	WA	0	unknown	unknown	6.77395471931119
MO	YNB+RM	P6_B9	WE	0	unknown	unknown	7.27673347566443
MO	YNB+RM	P5_B10	WA	0	unknown	unknown	8.15325158164218
MO	YNB+RM	P6_B10	WE	0	unknown	unknown	7.75651163705519
MO	YNB+RM	P5_B11	WA	0	unknown	unknown	7.77278335726678
MO	YNB+RM	P6_B11	WE	0	unknown	unknown	7.91014435337602
MO	YNB+RM	P5_B12	WA	0	unknown	unknown	7.96330885272236
MO	YNB+RM	P6_B12	WE	0	unknown	unknown	7.78652257076105
RM	YNB+RM	P26_B1	SA_RM_1	32	TOR1	S1972I_hete	2.44383629330589
RM	YNB+RM	P27_B1	SA_RM_2	32	TOR1	S1972I_hete_ChrIX4copy	2.51735771870188
RM	YNB+RM	P28_B1	WE_RM_1	32	TOR1	S1972I_hete	2.40864701519481
RM	YNB+RM	P29_B1	WE_RM_2	16	TOR1	W2038L_hete	2.58297079243325
RM	YNB+RM	P26_B2	SA_RM_1	32	TOR1	S1972I_hete	2.12225702175991
RM	YNB+RM	P27_B2	SA_RM_2	32	TOR1	S1972I_hete	2.5903927750227
RM	YNB+RM	P28_B2	WE_RM_1	32	unknown	unknown	2.32710274803771
RM	YNB+RM	P29_B2	WE_RM_2	16	unknown	unknown	2.37525179567395
RM	YNB+RM	P26_B3	SA_RM_1	32	unknown	unknown	2.20414239917284
RM	YNB+RM	P27_B3	SA_RM_2	32	TOR1	S1972I_hete	2.20017923422544
RM	YNB+RM	P28_B3	WE_RM_1	32	unknown	unknown	2.32018145859473
RM	YNB+RM	P29_B3	WE_RM_2	16	unknown	unknown	2.63814425088251
RM	YNB+RM	P26_B4	SA_RM_1	32	unknown	unknown	2.21872923506716
RM	YNB+RM	P27_B4	SA_RM_2	32	TOR1	S1972I_hete_ChrIX4copy	2.36326960283575
RM	YNB+RM	P28_B4	WE_RM_1	32	unknown	unknown	2.19611328991182
RM	YNB+RM	P29_B4	WE_RM_2	16	unknown	unknown	2.36385349081426
RM	YNB+RM	P26_B5	SA_RM_1	32	unknown	unknown	2.15406825600708
RM	YNB+RM	P27_B5	SA_RM_2	32	unknown	unknown	2.16924850946015
RM	YNB+RM	P28_B5	WE_RM_1	32	unknown	unknown	2.23864348747035
RM	YNB+RM	P29_B5	WE_RM_2	16	unknown	unknown	2.50465495974878
RM	YNB+RM	P26_B6	SA_RM_1	32	unknown	unknown	2.14693599045754
RM	YNB+RM	P27_B6	SA_RM_2	32	unknown	unknown	2.22633462601531
RM	YNB+RM	P28_B6	WE_RM_1	32	unknown	unknown	2.27589826043425
RM	YNB+RM	P29_B6	WE_RM_2	16	unknown	unknown	2.4538556750292
RM	YNB+RM	P26_B7	SA_RM_1	32	unknown	unknown	2.18940458032208
RM	YNB+RM	P27_B7	SA_RM_2	32	unknown	unknown	2.23721929172192
RM	YNB+RM	P28_B7	WE_RM_1	32	unknown	unknown	2.3100493529315
RM	YNB+RM	P29_B7	WE_RM_2	16	unknown	unknown	2.5119260700039
RM	YNB+RM	P26_B8	SA_RM_1	32	unknown	unknown	2.21613278567091
RM	YNB+RM	P27_B8	SA_RM_2	32	unknown	unknown	2.53526581383635
RM	YNB+RM	P28_B8	WE_RM_1	32	unknown	unknown	2.28343772184699
RM	YNB+RM	P29_B8	WE_RM_2	16	unknown	unknown	2.53095803143882
RM	YNB+RM	P26_B9	SA_RM_1	32	unknown	unknown	2.24494757789814
RM	YNB+RM	P27_B9	SA_RM_2	32	unknown	unknown	2.30239115023623
RM	YNB+RM	P28_B9	WE_RM_1	32	unknown	unknown	2.40351437281138
RM	YNB+RM	P29_B9	WE_RM_2	16	unknown	unknown	2.77369599029791
RM	YNB+RM	P26_B10	SA_RM_1	32	unknown	unknown	2.4443975501499
RM	YNB+RM	P27_B10	SA_RM_2	32	unknown	unknown	2.60282223041639
RM	YNB+RM	P28_B10	WE_RM_1	32	unknown	unknown	2.59372254000737
RM	YNB+RM	P29_B10	WE_RM_2	16	unknown	unknown	2.85865899100006
RM	YNB+RM	P26_B11	SA_RM_1	32	unknown	unknown	2.44899357098919
RM	YNB+RM	P27_B11	SA_RM_2	32	unknown	unknown	2.41747455584309
RM	YNB+RM	P28_B11	WE_RM_1	32	unknown	unknown	2.61253473486902
RM	YNB+RM	P29_B11	WE_RM_2	16	unknown	unknown	2.95630605045176
RM	YNB+RM	P26_B12	SA_RM_1	32	unknown	unknown	2.66172309159995
RM	YNB+RM	P27_B12	SA_RM_2	32	unknown	unknown	2.71677433349779
RM	YNB+RM	P28_B12	WE_RM_1	32	unknown	unknown	2.77197050554904
RM	YNB+RM	P29_B12	WE_RM_2	16	unknown	unknown	NA
MO	YNB+RM	P7_B1	WE/WA	0	unknown	unknown	5.85013735842835
MO	YNB+RM	P7_B1	WE/WA	0	unknown	unknown	5.42939779350509
MO	YNB+RM	P7_B2	WE/NA	0	unknown	unknown	5.83353675480016
MO	YNB+RM	P7_B2	WE/NA	0	unknown	unknown	5.7226362297884
MO	YNB+RM	P7_B3	WE/SA	0	unknown	unknown	4.87272567015321
MO	YNB+RM	P7_B3	WE/SA	0	unknown	unknown	4.81045987527261
MO	YNB+RM	P7_B4	WA/WE	0	unknown	unknown	5.79475168871018
MO	YNB+RM	P7_B4	WA/WE	0	unknown	unknown	5.58978899526717
MO	YNB+RM	P7_B5	WA/NA	0	unknown	unknown	6.04294504326131
MO	YNB+RM	P7_B5	WA/NA	0	unknown	unknown	6.02103187136422
MO	YNB+RM	P7_B6	WA/SA	0	unknown	unknown	4.78486658967052
MO	YNB+RM	P7_B6	WA/SA	0	unknown	unknown	4.95168534783086
MO	YNB+RM	P7_B7	NA/WE	0	unknown	unknown	5.53943924016863
MO	YNB+RM	P7_B7	NA/WE	0	unknown	unknown	5.62691799064068
MO	YNB+RM	P7_B8	NA/WA	0	unknown	unknown	6.37279150500544
MO	YNB+RM	P7_B8	NA/WA	0	unknown	unknown	6.38380567901526
MO	YNB+RM	P7_B9	NA/SA	0	unknown	unknown	4.5503943008065
MO	YNB+RM	P7_B9	NA/SA	0	unknown	unknown	4.68349894608969
MO	YNB+RM	P7_B10	SA/WE	0	unknown	unknown	5.00269685069207
MO	YNB+RM	P7_B10	SA/WE	0	unknown	unknown	5.02013134090634
MO	YNB+RM	P7_B11	SA/WA	0	unknown	unknown	5.30323754398172
MO	YNB+RM	P7_B11	SA/WA	0	unknown	unknown	5.28931175068288
MO	YNB+RM	P7_B12	SA/NA	0	unknown	unknown	5.20641833482998
MO	YNB+RM	P7_B12	SA/NA	0	unknown	unknown	5.02533918371304
RM	YNB+RM	P22_C1	NA_RM_1	32	unknown	unknown	2.17705676760838
RM	YNB+RM	P23_C1	NA_RM_2	32	unknown	unknown	2.51802555169225
RM	YNB+RM	P24_C1	WA_RM_1	32	unknown	unknown	2.68385934755053
RM	YNB+RM	P25_C1	WA_RM_2	32	TOR1	F2045L_hete	3.09320336385451
RM	YNB+RM	P22_C2	NA_RM_1	32	unknown	unknown	1.94084597115299
RM	YNB+RM	P23_C2	NA_RM_2	32	unknown	unknown	2.39778924829395
RM	YNB+RM	P24_C2	WA_RM_1	32	unknown	unknown	2.92833929917213
RM	YNB+RM	P25_C2	WA_RM_2	32	unknown	unknown	3.20156604177904
RM	YNB+RM	P22_C3	NA_RM_1	32	unknown	unknown	1.87813707067045
RM	YNB+RM	P23_C3	NA_RM_2	32	unknown	unknown	2.29467907602441
RM	YNB+RM	P24_C3	WA_RM_1	32	unknown	unknown	2.86269873485454
RM	YNB+RM	P25_C3	WA_RM_2	32	unknown	unknown	2.88579074530382
RM	YNB+RM	P22_C4	NA_RM_1	32	unknown	unknown	1.9289797295028
RM	YNB+RM	P23_C4	NA_RM_2	32	unknown	unknown	2.20608999290164
RM	YNB+RM	P24_C4	WA_RM_1	32	unknown	unknown	2.02298577631989
RM	YNB+RM	P25_C4	WA_RM_2	32	unknown	unknown	3.26958432986296
RM	YNB+RM	P22_C5	NA_RM_1	32	unknown	unknown	1.8719572842951
RM	YNB+RM	P23_C5	NA_RM_2	32	unknown	unknown	2.18215976653887
RM	YNB+RM	P24_C5	WA_RM_1	32	unknown	unknown	3.04682372164371
RM	YNB+RM	P25_C5	WA_RM_2	32	unknown	unknown	2.95395895190404
RM	YNB+RM	P22_C6	NA_RM_1	32	unknown	unknown	1.87932749726478
RM	YNB+RM	P23_C6	NA_RM_2	32	unknown	unknown	2.38681947957401
RM	YNB+RM	P24_C6	WA_RM_1	32	unknown	unknown	2.95287495449102
RM	YNB+RM	P25_C6	WA_RM_2	32	unknown	unknown	3.09113802561251
RM	YNB+RM	P22_C7	NA_RM_1	32	unknown	unknown	1.9166129990913
RM	YNB+RM	P23_C7	NA_RM_2	32	unknown	unknown	2.20690108949318
RM	YNB+RM	P24_C7	WA_RM_1	32	unknown	unknown	2.84661429899133
RM	YNB+RM	P25_C7	WA_RM_2	32	unknown	unknown	2.77025639593783
RM	YNB+RM	P22_C8	NA_RM_1	32	unknown	unknown	1.93698072027263
RM	YNB+RM	P23_C8	NA_RM_2	32	unknown	unknown	2.29191773586967
RM	YNB+RM	P24_C8	WA_RM_1	32	unknown	unknown	2.7849965249462
RM	YNB+RM	P25_C8	WA_RM_2	32	unknown	unknown	2.97913838102867
RM	YNB+RM	P22_C9	NA_RM_1	32	unknown	unknown	1.86886403976376
RM	YNB+RM	P23_C9	NA_RM_2	32	unknown	unknown	2.37747349556949
RM	YNB+RM	P24_C9	WA_RM_1	32	unknown	unknown	2.79360808555318
RM	YNB+RM	P25_C9	WA_RM_2	32	unknown	unknown	3.05887443828879
RM	YNB+RM	P22_C10	NA_RM_1	32	unknown	unknown	2.11673968125117
RM	YNB+RM	P23_C10	NA_RM_2	32	unknown	unknown	3.9060588304457
RM	YNB+RM	P24_C10	WA_RM_1	32	unknown	unknown	3.21019659857151
RM	YNB+RM	P25_C10	WA_RM_2	32	unknown	unknown	3.42051759730631
RM	YNB+RM	P22_C11	NA_RM_1	32	unknown	unknown	2.06396727129597
RM	YNB+RM	P23_C11	NA_RM_2	32	unknown	unknown	2.71837075567348
RM	YNB+RM	P24_C11	WA_RM_1	32	unknown	unknown	3.15365296684194
