condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
RM	YNB+RM	WA	0	1	P2	3.80737995201239
RM	YNB+RM	two-parent	2	3	P8	2.34219893481829
RM	YNB+RM	WA	0	1	P3	3.57933088321131
RM	YNB+RM	two-parent	2	3	P9	2.51713850886898
RM	YNB+RM	WA	0	1	P3	3.94889526768941
RM	YNB+RM	two-parent	2	3	P9	2.7867797452748
RM	YNB+RM	WA	0	1	P4	4.30405541915095
RM	YNB+RM	two-parent	2	3	P10	2.7405181296812
RM	YNB+RM	WA	0	1	P4	4.17776954053399
RM	YNB+RM	two-parent	2	3	P10	2.73872717970584
RM	YNB+RM	WA	0	1	P5	3.304818842161
RM	YNB+RM	two-parent	2	3	P11	2.70991096845223
RM	YNB+RM	WA	0	1	P5	3.90500052140571
RM	YNB+RM	two-parent	2	3	P11	3.25687364641355
RM	YNB+RM	WA	0	0	P0	5.98630848083722
RM	YNB+RM	two-parent	2	3	P12	2.80008282320708
RM	YNB+RM	WA	0	0	P0	5.49142618716208
RM	YNB+RM	two-parent	2	3	P12	3.08150189943521
RM	YNB+RM	WA	0	1	P1	6.04351606354509
RM	YNB+RM	two-parent	2	3	P13	3.20458012412767
RM	YNB+RM	WA	0	1	P1	6.03018413985866
RM	YNB+RM	two-parent	2	3	P13	3.09099403767292
RM	YNB+RM	WA	0	1	P2	4.09661732243826
RM	YNB+RM	two-parent	2	3	P14	3.10281230048942
RM	YNB+RM	WA	0	1	P2	3.70439949970562
RM	YNB+RM	two-parent	2	3	P14	2.96888908584885
RM	YNB+RM	WA	0	1	P3	4.04260806394296
RM	YNB+RM	two-parent	2	3	P15	3.37964482965197
RM	YNB+RM	WA	0	1	P3	3.6840407738938
RM	YNB+RM	two-parent	2	3	P15	3.1661833136602
RM	YNB+RM	WA	0	1	P4	3.66041596196645
RM	YNB+RM	two-parent	2	3	P16	2.97154090156577
RM	YNB+RM	WA	0	1	P4	3.54387515853464
RM	YNB+RM	two-parent	2	3	P16	3.08521238891266
RM	YNB+RM	WA	0	1	P5	3.28997354296099
RM	YNB+RM	two-parent	2	3	P17	2.69308023283043
RM	YNB+RM	WA	0	1	P5	2.34043426473327
RM	YNB+RM	two-parent	2	3	P17	3.72257064629806
RM	YNB+RM	WA	0	1	P6	2.44517083352626
RM	YNB+RM	WA	0	1	P6	2.62115503091451
RM	YNB+RM	WA	0	1	P7	2.12042903452662
RM	YNB+RM	WA	0	1	P7	2.3145584755967
RM	YNB+RM	WA	0	1	P6	1.88780702765984
RM	YNB+RM	WA	0	1	P6	2.20573855706357
RM	YNB+RM	WA	0	1	P7	2.33698978517607
RM	YNB+RM	WA	0	1	P7	2.25684542453294
RM	YNB+RM	WA	0	1	P8	1.74534565265182
RM	YNB+RM	WA	0	1	P8	2.25196782218243
RM	YNB+RM	WA	0	1	P9	2.63808759300938
RM	YNB+RM	WA	0	1	P9	2.19321336303866
RM	YNB+RM	WA	0	1	P10	2.69689597263332
RM	YNB+RM	WA	0	1	P10	2.04097179037272
RM	YNB+RM	WA	0	1	P11	2.22777429641287
RM	YNB+RM	WA	0	1	P11	2.22603752478977
RM	YNB+RM	WA	0	1	P12	2.40206797038732
RM	YNB+RM	WA	0	1	P12	2.13301977359856
RM	YNB+RM	WA	0	1	P13	2.3941819632985
RM	YNB+RM	WA	0	1	P13	2.32072778184223
RM	YNB+RM	WA	0	1	P14	2.6763962889033
RM	YNB+RM	WA	0	1	P14	2.32777413651298
RM	YNB+RM	WA	0	1	P15	2.3489947932792
RM	YNB+RM	WA	0	1	P15	2.08101654676473
RM	YNB+RM	four-parent	2	0	P0	5.01458299990183
RM	YNB+RM	two-parent	2	0	P0	5.36664680912209
RM	YNB+RM	four-parent	2	0	P0	4.01746475995973
RM	YNB+RM	two-parent	2	0	P0	5.10176196202594
RM	YNB+RM	four-parent	2	3	P1	2.94066856856478
RM	YNB+RM	two-parent	2	3	P1	4.73869572163574
RM	YNB+RM	four-parent	2	3	P1	2.93855855389442
RM	YNB+RM	two-parent	2	3	P1	4.78497071097076
RM	YNB+RM	four-parent	2	3	P2	2.46499268454961
RM	YNB+RM	two-parent	2	3	P2	4.88324630641706
RM	YNB+RM	four-parent	2	3	P2	2.37685304689787
RM	YNB+RM	two-parent	2	3	P2	5.08506251106296
RM	YNB+RM	four-parent	2	3	P3	2.15266616296128
RM	YNB+RM	two-parent	2	3	P3	3.57066373801163
RM	YNB+RM	four-parent	2	3	P3	2.06587444787185
RM	YNB+RM	two-parent	2	3	P3	3.38196768076501
RM	YNB+RM	four-parent	2	3	P4	2.05171690979098
RM	YNB+RM	two-parent	2	3	P4	2.05862818788164
RM	YNB+RM	four-parent	2	3	P4	1.81656995811801
RM	YNB+RM	two-parent	2	3	P4	2.31489514621159
RM	YNB+RM	four-parent	2	3	P5	1.84383820892759
RM	YNB+RM	two-parent	2	3	P5	2.35544252632307
RM	YNB+RM	four-parent	2	3	P5	1.71193771811738
RM	YNB+RM	two-parent	2	3	P5	2.67410561722667
RM	YNB+RM	four-parent	2	0	P0	4.41514783533225
RM	YNB+RM	two-parent	2	0	P0	5.48654093332722
RM	YNB+RM	four-parent	2	0	P0	4.18182833479321
RM	YNB+RM	two-parent	2	0	P0	5.93491630103528
RM	YNB+RM	four-parent	2	3	P1	3.76923125549405
RM	YNB+RM	two-parent	2	3	P1	5.22243142577467
RM	YNB+RM	four-parent	2	3	P1	3.64881860182748
RM	YNB+RM	two-parent	2	3	P1	5.01579653796976
RM	YNB+RM	four-parent	2	3	P2	2.55763273837585
RM	YNB+RM	two-parent	2	3	P2	4.78504243671024
RM	YNB+RM	four-parent	2	3	P2	2.61436435144445
RM	YNB+RM	two-parent	2	3	P2	5.17945003583065
RM	YNB+RM	four-parent	2	3	P3	1.88727149484825
RM	YNB+RM	two-parent	2	3	P3	3.25128454480659
RM	YNB+RM	four-parent	2	3	P3	1.82839143362545
RM	YNB+RM	two-parent	2	3	P3	4.83505969299489
RM	YNB+RM	four-parent	2	3	P4	1.80514697861123
RM	YNB+RM	two-parent	2	3	P4	2.26803117005253
RM	YNB+RM	four-parent	2	3	P4	1.83483430053987
RM	YNB+RM	two-parent	2	3	P4	2.07725665191664
RM	YNB+RM	four-parent	2	3	P5	1.75399569990347
RM	YNB+RM	two-parent	2	3	P5	1.99938876205364
RM	YNB+RM	four-parent	2	3	P5	1.873627500849
RM	YNB+RM	two-parent	2	3	P5	2.49732942576498
RM	YNB+RM	four-parent	2	3	P6	2.37917742633176
RM	YNB+RM	four-parent	2	3	P6	2.05093719170864
RM	YNB+RM	four-parent	2	3	P7	1.87142717854273
RM	YNB+RM	four-parent	2	3	P7	1.9023647679818
RM	YNB+RM	four-parent	2	3	P6	2.03919709414096
RM	YNB+RM	four-parent	2	3	P6	1.85446807927777
RM	YNB+RM	four-parent	2	3	P7	1.9994916678733
RM	YNB+RM	four-parent	2	3	P7	1.74096764501819
RM	YNB+RM	four-parent	2	3	P8	1.96780237244492
RM	YNB+RM	four-parent	2	3	P8	1.88072611434518
RM	YNB+RM	four-parent	2	3	P9	2.11530635784735
RM	YNB+RM	four-parent	2	3	P9	1.74596847829676
RM	YNB+RM	four-parent	2	3	P10	2.11605756451591
RM	YNB+RM	four-parent	2	3	P10	1.873623040816
RM	YNB+RM	four-parent	2	3	P11	2.18643407455029
RM	YNB+RM	four-parent	2	3	P11	1.73959747598269
RM	YNB+RM	four-parent	2	3	P12	1.91900060225976
RM	YNB+RM	four-parent	2	3	P12	1.90381531306597
RM	YNB+RM	four-parent	2	3	P13	1.97809843836716
RM	YNB+RM	four-parent	2	3	P13	1.87588747655566
RM	YNB+RM	four-parent	2	3	P14	2.28911128215459
RM	YNB+RM	four-parent	2	3	P14	1.95159755951844
RM	YNB+RM	four-parent	2	3	P15	1.76030366211411
RM	YNB+RM	four-parent	2	3	P15	1.97580000621658
RM	YNB+RM	WA	0	0	P0	4.88741288564667
RM	YNB+RM	two-parent	2	4	P6	2.63649318651458
RM	YNB+RM	WA	0	0	P0	4.34300012016075
RM	YNB+RM	two-parent	2	4	P6	2.51111760238272
RM	YNB+RM	WA	0	2	P1	5.09429975545455
RM	YNB+RM	two-parent	2	4	P7	2.31542883492794
RM	YNB+RM	WA	0	2	P1	3.12686786094377
RM	YNB+RM	two-parent	2	4	P7	2.47215065331786
RM	YNB+RM	WA	0	2	P2	4.98022137657282
RM	YNB+RM	two-parent	2	4	P8	2.28099625616561
RM	YNB+RM	WA	0	2	P2	4.14643822954127
RM	YNB+RM	two-parent	2	4	P8	2.85333279103722
RM	YNB+RM	WA	0	2	P3	3.98944193975283
RM	YNB+RM	two-parent	2	4	P9	2.58443071429949
RM	YNB+RM	WA	0	2	P3	3.6483887956944
RM	YNB+RM	two-parent	2	4	P9	2.96120032165026
RM	YNB+RM	WA	0	2	P4	2.40109514490506
RM	YNB+RM	two-parent	2	4	P10	2.78127675044369
RM	YNB+RM	WA	0	2	P4	2.22535240806583
RM	YNB+RM	two-parent	2	4	P10	2.95069161801513
RM	YNB+RM	WA	0	2	P5	2.6740106262594
RM	YNB+RM	two-parent	2	4	P11	2.83759356602213
RM	YNB+RM	WA	0	2	P5	2.03022033021397
RM	YNB+RM	two-parent	2	4	P11	3.14858388652405
RM	YNB+RM	WA	0	0	P0	4.92654318303053
RM	YNB+RM	two-parent	2	4	P12	3.25343526228422
RM	YNB+RM	WA	0	0	P0	5.46636921859423
RM	YNB+RM	two-parent	2	4	P12	3.17964834120224
RM	YNB+RM	WA	0	2	P1	4.04192868044048
RM	YNB+RM	two-parent	2	4	P13	2.65429197957636
RM	YNB+RM	WA	0	2	P1	4.2051412922155
RM	YNB+RM	two-parent	2	4	P13	2.80887106319816
RM	YNB+RM	WA	0	2	P2	3.46617035119423
RM	YNB+RM	two-parent	2	4	P14	2.90471675942175
RM	YNB+RM	WA	0	2	P2	3.62827612457352
RM	YNB+RM	two-parent	2	4	P14	3.2158082681613
RM	YNB+RM	WA	0	2	P3	3.43508277107641
RM	YNB+RM	two-parent	2	4	P15	3.04671600027837
RM	YNB+RM	WA	0	2	P3	3.21912594260887
RM	YNB+RM	two-parent	2	4	P15	3.33212789883457
RM	YNB+RM	WA	0	2	P4	2.32118077583151
RM	YNB+RM	two-parent	2	4	P16	2.89398417175624
RM	YNB+RM	WA	0	2	P4	2.06859704967594
RM	YNB+RM	two-parent	2	4	P16	3.14751594243333
RM	YNB+RM	WA	0	2	P5	2.12479524307974
RM	YNB+RM	two-parent	2	4	P17	3.08569822299599
RM	YNB+RM	WA	0	2	P5	1.97589156108676
RM	YNB+RM	two-parent	2	4	P17	3.47629219123758
RM	YNB+RM	WA	0	2	P6	2.66721956844194
RM	YNB+RM	WA	0	2	P6	2.13985499263722
RM	YNB+RM	WA	0	2	P7	NA
RM	YNB+RM	WA	0	2	P7	2.04448181048296
RM	YNB+RM	WA	0	2	P6	1.99511277681279
RM	YNB+RM	WA	0	2	P6	2.29171898800298
RM	YNB+RM	WA	0	2	P7	2.48512054814766
RM	YNB+RM	WA	0	2	P7	2.13453425486223
RM	YNB+RM	WA	0	2	P8	2.31221824534499
RM	YNB+RM	WA	0	2	P8	2.12955687587779
RM	YNB+RM	WA	0	2	P9	2.3678171412637
RM	YNB+RM	WA	0	2	P9	2.09526156539305
RM	YNB+RM	WA	0	2	P10	2.11840904476721
RM	YNB+RM	WA	0	2	P10	2.1820788477066
RM	YNB+RM	WA	0	2	P11	2.4206180781207
RM	YNB+RM	WA	0	2	P11	2.06897457148899
RM	YNB+RM	WA	0	2	P12	1.79178846218127
RM	YNB+RM	WA	0	2	P12	2.08246394140755
RM	YNB+RM	WA	0	2	P13	2.24603819294907
RM	YNB+RM	WA	0	2	P13	2.03888022077796
RM	YNB+RM	WA	0	2	P14	2.26378861188115
RM	YNB+RM	WA	0	2	P14	2.15502658507809
RM	YNB+RM	WA	0	2	P15	1.95882593919984
RM	YNB+RM	WA	0	2	P15	1.95382730140473
RM	YNB+RM	four-parent	2	0	P0	4.81277300211567
RM	YNB+RM	two-parent	2	0	P0	5.91465067261962
RM	YNB+RM	four-parent	2	0	P0	4.8547645353464
RM	YNB+RM	two-parent	2	0	P0	5.43857673142554
RM	YNB+RM	four-parent	2	4	P1	3.94701359645706
RM	YNB+RM	two-parent	2	4	P1	5.13802202068438
RM	YNB+RM	four-parent	2	4	P1	3.5110241330426
RM	YNB+RM	two-parent	2	4	P1	5.43855516805724
RM	YNB+RM	four-parent	2	4	P2	3.9514049956455
RM	YNB+RM	two-parent	2	4	P2	4.90269634010519
RM	YNB+RM	four-parent	2	4	P2	3.42315332552269
RM	YNB+RM	two-parent	2	4	P2	5.69931164712991
RM	YNB+RM	four-parent	2	4	P3	2.75181166222956
RM	YNB+RM	two-parent	2	4	P3	4.94392676123597
RM	YNB+RM	four-parent	2	4	P3	2.40647094464457
RM	YNB+RM	two-parent	2	4	P3	4.9792128633461
RM	YNB+RM	four-parent	2	4	P4	2.01425675078291
RM	YNB+RM	two-parent	2	4	P4	2.36439105758282
RM	YNB+RM	four-parent	2	4	P4	1.8266663864464
RM	YNB+RM	two-parent	2	4	P4	2.44765633290017
RM	YNB+RM	four-parent	2	4	P5	2.11650412360407
RM	YNB+RM	two-parent	2	4	P5	2.53425069445884
RM	YNB+RM	four-parent	2	4	P5	1.88209636613679
RM	YNB+RM	two-parent	2	4	P5	2.78020030247102
RM	YNB+RM	four-parent	2	0	P0	4.12024464721721
RM	YNB+RM	two-parent	2	0	P0	5.83416272654705
RM	YNB+RM	four-parent	2	0	P0	3.88074340318819
RM	YNB+RM	two-parent	2	0	P0	5.75174687663134
RM	YNB+RM	four-parent	2	4	P1	3.53179806285718
RM	YNB+RM	two-parent	2	4	P1	5.50395794007376
RM	YNB+RM	four-parent	2	4	P1	3.3647051841641
RM	YNB+RM	two-parent	2	4	P1	4.97440612395697
RM	YNB+RM	four-parent	2	4	P2	3.31928671291262
RM	YNB+RM	two-parent	2	4	P2	5.06468438125111
RM	YNB+RM	four-parent	2	4	P2	3.53819443042528
RM	YNB+RM	two-parent	2	4	P2	5.11288395764936
RM	YNB+RM	four-parent	2	4	P3	2.27308386940511
RM	YNB+RM	two-parent	2	4	P3	4.93950772847126
RM	YNB+RM	four-parent	2	4	P3	2.2228281746078
RM	YNB+RM	two-parent	2	4	P3	3.98145157765824
RM	YNB+RM	four-parent	2	4	P4	1.82290109895087
RM	YNB+RM	two-parent	2	4	P4	2.35485805847127
RM	YNB+RM	four-parent	2	4	P4	1.98227259848877
RM	YNB+RM	two-parent	2	4	P4	2.34778347887301
RM	YNB+RM	four-parent	2	4	P5	2.00092499251578
RM	YNB+RM	two-parent	2	4	P5	2.77322564370107
RM	YNB+RM	four-parent	2	4	P5	1.99247399412399
RM	YNB+RM	two-parent	2	4	P5	2.64543362544226
RM	YNB+RM	four-parent	2	4	P6	2.03884209433161
RM	YNB+RM	four-parent	2	4	P6	1.94758237834459
RM	YNB+RM	four-parent	2	4	P7	2.0068630654957
RM	YNB+RM	four-parent	2	4	P7	1.93060953308204
RM	YNB+RM	four-parent	2	4	P6	2.42907827906177
RM	YNB+RM	four-parent	2	4	P6	1.75320039757674
RM	YNB+RM	four-parent	2	4	P7	2.59690585329533
RM	YNB+RM	four-parent	2	4	P7	2.74697821156157
RM	YNB+RM	four-parent	2	4	P8	2.22104894514735
RM	YNB+RM	four-parent	2	4	P8	2.22118401360315
RM	YNB+RM	four-parent	2	4	P9	2.16947145110463
RM	YNB+RM	four-parent	2	4	P9	2.00564591647012
RM	YNB+RM	four-parent	2	4	P10	2.1548736950247
RM	YNB+RM	four-parent	2	4	P10	2.04281705414473
RM	YNB+RM	four-parent	2	4	P11	2.20226276599287
RM	YNB+RM	four-parent	2	4	P11	2.18181542162738
RM	YNB+RM	four-parent	2	4	P12	2.22843249657639
RM	YNB+RM	four-parent	2	4	P12	2.18578527410732
RM	YNB+RM	four-parent	2	4	P13	2.23002390095668
RM	YNB+RM	four-parent	2	4	P13	2.14969218340952
RM	YNB+RM	four-parent	2	4	P14	2.3620746450646
RM	YNB+RM	four-parent	2	4	P14	2.4018384303224
RM	YNB+RM	four-parent	2	4	P15	2.1825311832496
RM	YNB+RM	four-parent	2	4	P15	2.07001956505768
RM	YNB+RM	WE	0	0	P0	4.80270309778223
RM	YNB+RM	WE	0	0	P0	5.23791403937696
RM	YNB+RM	WE	0	1	P1	3.73738906897811
RM	YNB+RM	two-parent	1	1	P7	2.29977020840155
RM	YNB+RM	WE	0	1	P1	3.97145715234261
RM	YNB+RM	two-parent	1	1	P7	2.39756595402123
RM	YNB+RM	WE	0	1	P2	2.36688582634683
RM	YNB+RM	two-parent	1	1	P8	2.46939351632247
RM	YNB+RM	WE	0	1	P2	2.13393043600067
RM	YNB+RM	two-parent	1	1	P8	2.71647732581866
RM	YNB+RM	WE	0	1	P3	2.40031400117907
RM	YNB+RM	two-parent	1	1	P9	2.56195056556749
RM	YNB+RM	WE	0	1	P3	2.32264950939174
RM	YNB+RM	two-parent	1	1	P9	2.76860924622873
RM	YNB+RM	WE	0	1	P4	2.57871251421355
RM	YNB+RM	two-parent	1	1	P10	2.30909386849713
RM	YNB+RM	WE	0	1	P4	2.09662296786951
RM	YNB+RM	two-parent	1	1	P10	2.91667353124796
RM	YNB+RM	WE	0	1	P1	4.33769799391003
RM	YNB+RM	two-parent	1	1	P13	2.81694970934002
RM	YNB+RM	WE	0	1	P1	4.15546212436488
RM	YNB+RM	two-parent	1	1	P13	2.72342956603459
RM	YNB+RM	WE	0	1	P2	2.23159952915989
RM	YNB+RM	two-parent	1	1	P14	2.79675940761178
RM	YNB+RM	WE	0	1	P2	2.12609937706422
RM	YNB+RM	two-parent	1	1	P14	2.7170530041536
RM	YNB+RM	WE	0	1	P3	2.11827650775267
RM	YNB+RM	two-parent	1	1	P15	2.59022256267799
RM	YNB+RM	WE	0	1	P3	2.1734911208242
RM	YNB+RM	two-parent	1	1	P15	2.65116910180779
RM	YNB+RM	WE	0	1	P4	2.16051731790921
RM	YNB+RM	two-parent	1	1	P16	2.4106898896516
RM	YNB+RM	WE	0	1	P4	1.99337655967642
RM	YNB+RM	WE	0	1	P5	2.15281975757729
RM	YNB+RM	two-parent	1	1	P17	2.68073564671661
RM	YNB+RM	WE	0	1	P5	2.41090932359493
RM	YNB+RM	two-parent	1	1	P17	2.03855862960869
RM	YNB+RM	WE	0	1	P6	2.27754132768494
RM	YNB+RM	WE	0	1	P6	2.13283927304309
RM	YNB+RM	WE	0	1	P7	2.16370433065641
RM	YNB+RM	WE	0	1	P7	2.29040731724191
RM	YNB+RM	WE	0	1	P6	2.31306472712068
RM	YNB+RM	WE	0	1	P6	2.37844045187393
RM	YNB+RM	WE	0	1	P7	2.29557634046917
RM	YNB+RM	WE	0	1	P7	2.40674586915201
RM	YNB+RM	WE	0	1	P8	2.25559458903846
RM	YNB+RM	WE	0	1	P8	2.39088519424378
RM	YNB+RM	WE	0	1	P11	2.60561973997644
RM	YNB+RM	WE	0	1	P11	2.43992832484827
RM	YNB+RM	WE	0	1	P12	2.37372628142155
RM	YNB+RM	WE	0	1	P12	2.36292241720992
RM	YNB+RM	WE	0	1	P13	2.26502505443674
RM	YNB+RM	WE	0	1	P13	2.33241719976146
RM	YNB+RM	WE	0	1	P14	2.2420973536649
RM	YNB+RM	WE	0	1	P14	2.3147090824034
RM	YNB+RM	WE	0	1	P15	2.36095874277301
RM	YNB+RM	WE	0	1	P15	2.04471255558649
RM	YNB+RM	four-parent	1	0	P0	5.28987649054533
RM	YNB+RM	two-parent	1	0	P0	6.23068178517099
RM	YNB+RM	four-parent	1	0	P0	NA
RM	YNB+RM	two-parent	1	0	P0	5.66856621160819
RM	YNB+RM	four-parent	1	1	P1	3.95774509123539
RM	YNB+RM	two-parent	1	1	P1	5.32612094563756
RM	YNB+RM	four-parent	1	1	P1	3.8859822879758
RM	YNB+RM	two-parent	1	1	P1	5.55983813317043
RM	YNB+RM	four-parent	1	1	P2	3.62205776468187
RM	YNB+RM	two-parent	1	1	P2	2.33387142969604
RM	YNB+RM	four-parent	1	1	P2	3.57651802626014
RM	YNB+RM	two-parent	1	1	P2	3.12659684398606
RM	YNB+RM	four-parent	1	1	P3	3.49237901816411
RM	YNB+RM	two-parent	1	1	P3	3.7482501609889
RM	YNB+RM	four-parent	1	1	P3	3.89738373319635
RM	YNB+RM	two-parent	1	1	P3	4.29388265039651
RM	YNB+RM	four-parent	1	1	P4	3.61491954497089
RM	YNB+RM	two-parent	1	1	P4	2.79246263648513
RM	YNB+RM	four-parent	1	1	P4	3.2628151926245
RM	YNB+RM	two-parent	1	1	P4	3.3196696009585
RM	YNB+RM	four-parent	1	1	P1	4.45556043201532
RM	YNB+RM	two-parent	1	1	P1	5.38197667735662
RM	YNB+RM	four-parent	1	1	P1	4.59262977976171
RM	YNB+RM	two-parent	1	1	P1	4.95036406097788
RM	YNB+RM	four-parent	1	1	P2	4.01913393229382
RM	YNB+RM	four-parent	1	1	P2	3.82689677407814
RM	YNB+RM	four-parent	1	1	P3	3.38086269304505
RM	YNB+RM	two-parent	1	1	P3	4.03228091390829
RM	YNB+RM	four-parent	1	1	P3	3.3110602957059
RM	YNB+RM	two-parent	1	1	P3	3.68426562034026
RM	YNB+RM	four-parent	1	1	P4	2.82429167072342
RM	YNB+RM	two-parent	1	1	P4	2.99624830395715
RM	YNB+RM	four-parent	1	1	P4	3.12191014039199
RM	YNB+RM	two-parent	1	1	P4	2.98006231138272
RM	YNB+RM	four-parent	1	1	P5	2.83262781967036
RM	YNB+RM	four-parent	1	1	P5	2.7499418609153
RM	YNB+RM	two-parent	1	1	P5	2.1498718875998
RM	YNB+RM	four-parent	1	1	P6	3.80195486297396
RM	YNB+RM	four-parent	1	1	P6	3.37363495836501
RM	YNB+RM	four-parent	1	1	P7	2.29444340019605
RM	YNB+RM	four-parent	1	1	P7	2.60305823093207
RM	YNB+RM	four-parent	1	1	P6	2.27392330290733
RM	YNB+RM	four-parent	1	1	P6	2.58702779847515
RM	YNB+RM	four-parent	1	1	P7	2.1229589023305
RM	YNB+RM	four-parent	1	1	P7	2.60225579850405
RM	YNB+RM	four-parent	1	1	P8	2.63900584218223
RM	YNB+RM	four-parent	1	1	P8	2.93082354520291
RM	YNB+RM	four-parent	1	1	P9	2.01973037792778
RM	YNB+RM	four-parent	1	1	P9	2.29133611490054
RM	YNB+RM	four-parent	1	1	P10	2.66980038295055
RM	YNB+RM	four-parent	1	1	P10	2.65035882535886
RM	YNB+RM	four-parent	1	1	P11	2.71806135344295
RM	YNB+RM	four-parent	1	1	P11	2.73716933502987
RM	YNB+RM	four-parent	1	1	P12	2.43469462947168
RM	YNB+RM	four-parent	1	1	P12	2.13127219600738
RM	YNB+RM	four-parent	1	1	P13	2.09914512356737
RM	YNB+RM	four-parent	1	1	P13	2.10713748743133
RM	YNB+RM	four-parent	1	1	P14	2.28982313052889
RM	YNB+RM	four-parent	1	1	P14	2.67166661814169
RM	YNB+RM	four-parent	1	1	P15	2.9813071225607
RM	YNB+RM	four-parent	1	1	P15	2.96284277546516
RM	YNB+RM	WE	0	0	P0	6.29491347063642
RM	YNB+RM	two-parent	1	2	P6	3.22454771093533
RM	YNB+RM	WE	0	0	P0	4.92488272056966
RM	YNB+RM	two-parent	1	2	P6	2.95570677259192
RM	YNB+RM	WE	0	2	P1	5.24502210624936
RM	YNB+RM	two-parent	1	2	P7	2.67943424495999
RM	YNB+RM	WE	0	2	P1	NA
RM	YNB+RM	two-parent	1	2	P7	2.45349602672752
RM	YNB+RM	WE	0	2	P2	2.26365955506699
RM	YNB+RM	two-parent	1	2	P8	2.76960722631445
RM	YNB+RM	WE	0	2	P2	2.36388872232912
RM	YNB+RM	two-parent	1	2	P8	2.65471593741755
RM	YNB+RM	WE	0	2	P3	2.27027456227481
RM	YNB+RM	two-parent	1	2	P9	2.96582810344991
RM	YNB+RM	WE	0	2	P3	2.37279389635139
RM	YNB+RM	two-parent	1	2	P9	3.15844109954414
RM	YNB+RM	WE	0	2	P4	2.4069169062692
RM	YNB+RM	two-parent	1	2	P10	3.20683686992587
RM	YNB+RM	WE	0	2	P4	2.47947632428451
RM	YNB+RM	two-parent	1	2	P10	3.32670879069238
RM	YNB+RM	WE	0	2	P5	2.54512279338061
RM	YNB+RM	two-parent	1	2	P11	3.05027442211377
RM	YNB+RM	WE	0	2	P5	2.48362709180015
RM	YNB+RM	two-parent	1	2	P11	3.16906609929173
RM	YNB+RM	WE	0	0	P0	5.34280696502235
RM	YNB+RM	two-parent	1	2	P12	3.1456724190328
RM	YNB+RM	WE	0	0	P0	5.05935791676175
RM	YNB+RM	two-parent	1	2	P12	3.37437478104508
RM	YNB+RM	WE	0	2	P1	5.55722317278275
RM	YNB+RM	two-parent	1	2	P13	3.41612564291304
RM	YNB+RM	WE	0	2	P1	5.19156508248053
RM	YNB+RM	two-parent	1	2	P13	3.68321224811998
RM	YNB+RM	WE	0	2	P2	2.46331747886905
RM	YNB+RM	two-parent	1	2	P14	3.19851016301113
RM	YNB+RM	WE	0	2	P2	2.20313250984456
RM	YNB+RM	two-parent	1	2	P14	2.94690202209767
RM	YNB+RM	WE	0	2	P3	2.10431096488806
RM	YNB+RM	two-parent	1	2	P15	2.65015102218136
RM	YNB+RM	WE	0	2	P3	2.08728807118329
RM	YNB+RM	two-parent	1	2	P15	2.89752941681221
RM	YNB+RM	WE	0	2	P4	2.1958607993141
RM	YNB+RM	two-parent	1	2	P16	3.02481941111364
RM	YNB+RM	WE	0	2	P4	2.22866325983982
RM	YNB+RM	two-parent	1	2	P16	2.97833443534432
RM	YNB+RM	WE	0	2	P5	2.40020891767875
RM	YNB+RM	two-parent	1	2	P17	3.66354022948228
RM	YNB+RM	WE	0	2	P5	NA
RM	YNB+RM	two-parent	1	2	P17	3.4965492210805
RM	YNB+RM	WE	0	2	P6	2.15949807516283
RM	YNB+RM	WE	0	2	P6	2.34332968112542
RM	YNB+RM	WE	0	2	P7	2.36879807934319
RM	YNB+RM	WE	0	2	P7	2.18262658661516
RM	YNB+RM	WE	0	2	P6	2.19963239910604
RM	YNB+RM	WE	0	2	P6	2.5021883532889
RM	YNB+RM	WE	0	2	P7	2.39811570365457
RM	YNB+RM	WE	0	2	P7	2.3027087837493
RM	YNB+RM	WE	0	2	P8	2.31686117361071
RM	YNB+RM	WE	0	2	P8	2.26383840387316
RM	YNB+RM	WE	0	2	P9	1.59588385771958
RM	YNB+RM	WE	0	2	P9	1.60543095906465
RM	YNB+RM	WE	0	2	P10	1.5732773190351
RM	YNB+RM	WE	0	2	P10	1.36314061740141
RM	YNB+RM	WE	0	2	P11	1.24383428407301
RM	YNB+RM	WE	0	2	P11	1.38807928216054
RM	YNB+RM	WE	0	2	P12	1.43586070483231
RM	YNB+RM	WE	0	2	P12	1.38621092074243
RM	YNB+RM	WE	0	2	P13	1.2778139256204
RM	YNB+RM	WE	0	2	P13	1.22710107823321
RM	YNB+RM	WE	0	2	P14	1.22025060375047
RM	YNB+RM	WE	0	2	P14	1.19531815461771
RM	YNB+RM	WE	0	2	P15	1.22580200598777
RM	YNB+RM	WE	0	2	P15	1.24535876086746
RM	YNB+RM	four-parent	1	0	P0	4.75555366231751
RM	YNB+RM	two-parent	1	0	P0	5.17705438059698
RM	YNB+RM	four-parent	1	0	P0	4.5006955005276
RM	YNB+RM	two-parent	1	0	P0	5.17393698926784
RM	YNB+RM	four-parent	1	2	P1	3.5660419683894
RM	YNB+RM	two-parent	1	2	P1	5.01512259822644
RM	YNB+RM	four-parent	1	2	P1	3.71895097256005
RM	YNB+RM	two-parent	1	2	P1	4.86854148173948
RM	YNB+RM	four-parent	1	2	P2	3.82314505403393
RM	YNB+RM	two-parent	1	2	P2	4.97859227704813
