condition_evolved	condition_measurement	isolate	population	day	genotyped_mutated_gene	genotyped_mutated_site	doubling_time
MO	YNB+HU	P5_A12	WA	0	unknown	unknown	7.44500649439893
MO	YNB+HU	P5_A12	WA	0	unknown	unknown	6.60196488051113
HU	YNB+HU	P16_A1	SA_HU_1	32	unknown	unknown	6.47732836573461
MO	YNB+HU	P6_A1	WE	0	unknown	unknown	4.81900239634824
HU	YNB+HU	P17_A1	SA_HU_2	32	unknown	unknown	5.17018742111771
MO	YNB+HU	P7_A1	WE/WA	0	unknown	unknown	4.69051488082307
HU	YNB+HU	P16_A2	SA_HU_1	32	unknown	unknown	5.26655817260064
MO	YNB+HU	P6_A2	WE	0	unknown	unknown	4.76481717354075
HU	YNB+HU	P17_A2	SA_HU_2	32	unknown	unknown	5.4278700660458
MO	YNB+HU	P7_A2	WE/NA	0	unknown	unknown	4.55504607703332
HU	YNB+HU	P16_A3	SA_HU_1	32	unknown	unknown	5.96426281779991
MO	YNB+HU	P6_A3	WE	0	unknown	unknown	4.95360401952984
HU	YNB+HU	P17_A3	SA_HU_2	32	unknown	unknown	5.66607968589597
MO	YNB+HU	P7_A3	WE/SA	0	unknown	unknown	4.55310334502442
HU	YNB+HU	P16_A4	SA_HU_1	32	unknown	unknown	5.53737748041844
MO	YNB+HU	P6_A4	WE	0	unknown	unknown	4.80605922623947
HU	YNB+HU	P17_A4	SA_HU_2	32	unknown	unknown	5.79365880767415
MO	YNB+HU	P7_A4	WA/WE	0	unknown	unknown	5.11918401270145
HU	YNB+HU	P16_A5	SA_HU_1	32	unknown	unknown	6.02118296941811
MO	YNB+HU	P6_A5	WE	0	unknown	unknown	4.92092489663362
HU	YNB+HU	P17_A5	SA_HU_2	32	unknown	unknown	5.70081636488926
MO	YNB+HU	P7_A5	WA/NA	0	unknown	unknown	5.98752773264844
HU	YNB+HU	P16_A6	SA_HU_1	32	unknown	unknown	5.50110272816556
MO	YNB+HU	P6_A6	WE	0	unknown	unknown	4.88550403387181
HU	YNB+HU	P17_A6	SA_HU_2	32	unknown	unknown	4.61908026062071
MO	YNB+HU	P7_A6	WA/SA	0	unknown	unknown	5.9162002019914
HU	YNB+HU	P16_A7	SA_HU_1	32	unknown	unknown	6.15228211398955
MO	YNB+HU	P6_A7	WE	0	unknown	unknown	4.9713645953107
HU	YNB+HU	P17_A7	SA_HU_2	32	unknown	unknown	5.63706767273939
MO	YNB+HU	P7_A7	NA/WE	0	unknown	unknown	4.51485144280405
HU	YNB+HU	P16_A8	SA_HU_1	32	unknown	unknown	3.81072140992573
MO	YNB+HU	P6_A8	WE	0	unknown	unknown	5.25206622513875
HU	YNB+HU	P17_A8	SA_HU_2	32	unknown	unknown	6.09934357633899
MO	YNB+HU	P7_A8	NA/WA	0	unknown	unknown	5.78610763008095
HU	YNB+HU	P16_A9	SA_HU_1	32	unknown	unknown	5.60624599037495
MO	YNB+HU	P6_A9	WE	0	unknown	unknown	4.9507887984633
HU	YNB+HU	P17_A9	SA_HU_2	32	unknown	unknown	5.64712049902279
MO	YNB+HU	P7_A9	NA/SA	0	unknown	unknown	4.46754113915687
HU	YNB+HU	P16_A10	SA_HU_1	32	unknown	unknown	5.82988382186328
MO	YNB+HU	P6_A10	WE	0	unknown	unknown	5.09044986474988
HU	YNB+HU	P17_A10	SA_HU_2	32	unknown	unknown	6.30954475844015
MO	YNB+HU	P7_A10	SA/WE	0	unknown	unknown	4.98284529894663
HU	YNB+HU	P16_A11	SA_HU_1	32	unknown	unknown	6.24748115695904
MO	YNB+HU	P6_A11	WE	0	unknown	unknown	5.62408539663408
HU	YNB+HU	P17_A11	SA_HU_2	32	unknown	unknown	6.28217522838328
MO	YNB+HU	P7_A11	SA/WA	0	unknown	unknown	6.28537610637612
HU	YNB+HU	P16_A12	SA_HU_1	32	unknown	unknown	6.49122209732997
MO	YNB+HU	P6_A12	WE	0	unknown	unknown	5.43829267145812
HU	YNB+HU	P17_A12	SA_HU_2	32	unknown	unknown	5.44201361354471
MO	YNB+HU	P7_A12	SA/NA	0	unknown	unknown	4.58993736918298
MO	YNB+HU	P6_A1	WE	0	unknown	unknown	4.85499666524457
MO	YNB+HU	P7_A1	WE/WA	0	unknown	unknown	4.85807322373482
MO	YNB+HU	P6_A2	WE	0	unknown	unknown	4.81043737861348
MO	YNB+HU	P7_A2	WE/NA	0	unknown	unknown	4.63614247100014
MO	YNB+HU	P6_A3	WE	0	unknown	unknown	5.36523615677841
MO	YNB+HU	P7_A3	WE/SA	0	unknown	unknown	4.72720888507876
MO	YNB+HU	P6_A4	WE	0	unknown	unknown	4.99811978628374
MO	YNB+HU	P7_A4	WA/WE	0	unknown	unknown	5.31020005477149
MO	YNB+HU	P6_A5	WE	0	unknown	unknown	5.22054736170506
MO	YNB+HU	P7_A5	WA/NA	0	unknown	unknown	6.08869326901707
MO	YNB+HU	P6_A6	WE	0	unknown	unknown	5.325471972931
MO	YNB+HU	P7_A6	WA/SA	0	unknown	unknown	6.25744346819779
MO	YNB+HU	P6_A7	WE	0	unknown	unknown	5.28650314142742
MO	YNB+HU	P7_A7	NA/WE	0	unknown	unknown	4.79960385576533
MO	YNB+HU	P6_A8	WE	0	unknown	unknown	5.36009116639536
MO	YNB+HU	P7_A8	NA/WA	0	unknown	unknown	6.86440843249572
MO	YNB+HU	P6_A9	WE	0	unknown	unknown	5.1005926775963
MO	YNB+HU	P7_A9	NA/SA	0	unknown	unknown	4.5289951709864
MO	YNB+HU	P6_A10	WE	0	unknown	unknown	5.46969020399221
MO	YNB+HU	P7_A10	SA/WE	0	unknown	unknown	5.15317628561233
MO	YNB+HU	P6_A11	WE	0	unknown	unknown	6.1146492701505
MO	YNB+HU	P7_A11	SA/WA	0	unknown	unknown	6.27034219090559
MO	YNB+HU	P6_A12	WE	0	unknown	unknown	5.66880343043704
MO	YNB+HU	P7_A12	SA/NA	0	unknown	unknown	4.67201459296338
HU	YNB+HU	P12_B1	NA_HU_1	32	RNR4	K114M_hete	3.77531437039157
HU	YNB+HU	P13_B1	NA_HU_2	32	RNR4	K114M_hete	3.74310677383603
HU	YNB+HU	P14_B1	WE_HU_1	32	unknown	unknown	4.99698730862575
HU	YNB+HU	P15_B1	WE_HU_2	32	unknown	unknown	5.10147311605471
HU	YNB+HU	P12_B2	NA_HU_1	32	unknown	unknown	4.04527844167833
HU	YNB+HU	P13_B2	NA_HU_2	32	unknown	unknown	5.47213930076172
HU	YNB+HU	P14_B2	WE_HU_1	32	unknown	unknown	5.24260285480487
HU	YNB+HU	P15_B2	WE_HU_2	32	unknown	unknown	5.21249783587449
HU	YNB+HU	P12_B3	NA_HU_1	32	unknown	unknown	4.01759174424504
HU	YNB+HU	P13_B3	NA_HU_2	32	unknown	unknown	4.3454415686946
HU	YNB+HU	P14_B3	WE_HU_1	32	unknown	unknown	5.42803359821831
HU	YNB+HU	P15_B3	WE_HU_2	32	unknown	unknown	5.55216424401061
HU	YNB+HU	P12_B4	NA_HU_1	32	unknown	unknown	4.07643387420624
HU	YNB+HU	P13_B4	NA_HU_2	32	unknown	unknown	3.85098474501849
HU	YNB+HU	P14_B4	WE_HU_1	32	unknown	unknown	4.95892713197249
HU	YNB+HU	P15_B4	WE_HU_2	32	unknown	unknown	5.04442905366703
HU	YNB+HU	P12_B5	NA_HU_1	32	unknown	unknown	4.02764153727173
HU	YNB+HU	P13_B5	NA_HU_2	32	unknown	unknown	5.23194125865065
HU	YNB+HU	P14_B5	WE_HU_1	32	unknown	unknown	5.3465586156916
HU	YNB+HU	P15_B5	WE_HU_2	32	unknown	unknown	5.67758724808856
HU	YNB+HU	P12_B6	NA_HU_1	32	unknown	unknown	4.14155142439339
HU	YNB+HU	P13_B6	NA_HU_2	32	unknown	unknown	4.549370068426
HU	YNB+HU	P14_B6	WE_HU_1	32	unknown	unknown	5.48948011617893
HU	YNB+HU	P15_B6	WE_HU_2	32	unknown	unknown	5.35759337432542
HU	YNB+HU	P12_B7	NA_HU_1	32	unknown	unknown	4.19599246233333
HU	YNB+HU	P13_B7	NA_HU_2	32	unknown	unknown	4.70062226575264
HU	YNB+HU	P14_B7	WE_HU_1	32	unknown	unknown	5.60626500773564
HU	YNB+HU	P15_B7	WE_HU_2	32	unknown	unknown	5.58227902247505
HU	YNB+HU	P12_B8	NA_HU_1	32	unknown	unknown	4.3729489170292
HU	YNB+HU	P13_B8	NA_HU_2	32	unknown	unknown	4.20378150815625
HU	YNB+HU	P14_B8	WE_HU_1	32	unknown	unknown	5.72991210796209
HU	YNB+HU	P15_B8	WE_HU_2	32	unknown	unknown	5.07206150884404
HU	YNB+HU	P12_B9	NA_HU_1	32	unknown	unknown	3.97162211629078
HU	YNB+HU	P13_B9	NA_HU_2	32	unknown	unknown	3.96197886499342
HU	YNB+HU	P14_B9	WE_HU_1	32	unknown	unknown	5.43637995858428
HU	YNB+HU	P15_B9	WE_HU_2	32	unknown	unknown	5.587105425778
HU	YNB+HU	P12_B10	NA_HU_1	32	unknown	unknown	4.52611992403581
HU	YNB+HU	P13_B10	NA_HU_2	32	unknown	unknown	4.77232527876207
HU	YNB+HU	P14_B10	WE_HU_1	32	unknown	unknown	6.60642207240465
HU	YNB+HU	P15_B10	WE_HU_2	32	unknown	unknown	6.13551257654661
HU	YNB+HU	P12_B11	NA_HU_1	32	unknown	unknown	4.59103668995787
HU	YNB+HU	P13_B11	NA_HU_2	32	unknown	unknown	4.41027286869235
HU	YNB+HU	P14_B11	WE_HU_1	32	unknown	unknown	6.30701882218808
HU	YNB+HU	P15_B11	WE_HU_2	32	unknown	unknown	7.66343687059394
HU	YNB+HU	P12_B12	NA_HU_1	32	unknown	unknown	4.62494298843429
HU	YNB+HU	P13_B12	NA_HU_2	32	unknown	unknown	4.23717573290614
HU	YNB+HU	P14_B12	WE_HU_1	32	unknown	unknown	5.45497055784493
HU	YNB+HU	P15_B12	WE_HU_2	32	unknown	unknown	5.34095416306724
MO	YNB+HU	P5_B1	WA	0	unknown	unknown	6.57847284632029
MO	YNB+HU	P5_B1	WA	0	unknown	unknown	6.2802672197509
MO	YNB+HU	P5_B2	WA	0	unknown	unknown	5.73551093651596
MO	YNB+HU	P5_B2	WA	0	unknown	unknown	6.99023572573121
MO	YNB+HU	P5_B3	WA	0	unknown	unknown	8.5110201751547
MO	YNB+HU	P5_B3	WA	0	unknown	unknown	7.33200150057871
MO	YNB+HU	P5_B4	WA	0	unknown	unknown	7.14953887647092
MO	YNB+HU	P5_B4	WA	0	unknown	unknown	6.79259528017419
MO	YNB+HU	P5_B5	WA	0	unknown	unknown	6.60267036861305
MO	YNB+HU	P5_B5	WA	0	unknown	unknown	6.81394018620928
MO	YNB+HU	P5_B6	WA	0	unknown	unknown	6.67565403921155
MO	YNB+HU	P5_B6	WA	0	unknown	unknown	7.2656652118887
MO	YNB+HU	P5_B7	WA	0	unknown	unknown	7.353937557917
MO	YNB+HU	P5_B7	WA	0	unknown	unknown	6.54157297632669
MO	YNB+HU	P5_B8	WA	0	unknown	unknown	6.56380653573815
MO	YNB+HU	P5_B8	WA	0	unknown	unknown	7.17346852506972
MO	YNB+HU	P5_B9	WA	0	unknown	unknown	7.30874345806252
MO	YNB+HU	P5_B9	WA	0	unknown	unknown	6.04573558411049
MO	YNB+HU	P5_B10	WA	0	unknown	unknown	6.8281918248391
MO	YNB+HU	P5_B10	WA	0	unknown	unknown	6.76074909705688
MO	YNB+HU	P5_B11	WA	0	unknown	unknown	6.47085870433189
MO	YNB+HU	P5_B11	WA	0	unknown	unknown	8.18776467487096
MO	YNB+HU	P5_B12	WA	0	unknown	unknown	7.67776704849929
MO	YNB+HU	P5_B12	WA	0	unknown	unknown	8.51816134409525
HU	YNB+HU	P16_B1	SA_HU_1	32	unknown	unknown	4.38755388585517
MO	YNB+HU	P6_B1	WE	0	unknown	unknown	4.45861206461401
HU	YNB+HU	P17_B1	SA_HU_2	32	unknown	unknown	5.03692142644007
MO	YNB+HU	P7_B1	WE/WA	0	unknown	unknown	5.07921057325269
HU	YNB+HU	P16_B2	SA_HU_1	32	unknown	unknown	5.40870790981885
MO	YNB+HU	P6_B2	WE	0	unknown	unknown	5.00419735695877
HU	YNB+HU	P17_B2	SA_HU_2	32	unknown	unknown	6.21868944560175
MO	YNB+HU	P7_B2	WE/NA	0	unknown	unknown	4.70271258074436
HU	YNB+HU	P16_B3	SA_HU_1	32	unknown	unknown	6.6675465192567
MO	YNB+HU	P6_B3	WE	0	unknown	unknown	5.4854756350017
HU	YNB+HU	P17_B3	SA_HU_2	32	unknown	unknown	5.43837765080792
MO	YNB+HU	P7_B3	WE/SA	0	unknown	unknown	4.99003322368624
HU	YNB+HU	P16_B4	SA_HU_1	32	unknown	unknown	6.08594174872075
MO	YNB+HU	P6_B4	WE	0	unknown	unknown	5.00764877028898
HU	YNB+HU	P17_B4	SA_HU_2	32	unknown	unknown	5.89964320003281
MO	YNB+HU	P7_B4	WA/WE	0	unknown	unknown	5.18791513984951
HU	YNB+HU	P16_B5	SA_HU_1	32	unknown	unknown	5.85271387865843
MO	YNB+HU	P6_B5	WE	0	unknown	unknown	4.72305132869001
HU	YNB+HU	P17_B5	SA_HU_2	32	unknown	unknown	5.69686103502102
MO	YNB+HU	P7_B5	WA/NA	0	unknown	unknown	6.69483017004975
HU	YNB+HU	P16_B6	SA_HU_1	32	unknown	unknown	6.08531548395119
MO	YNB+HU	P6_B6	WE	0	unknown	unknown	5.3657504778731
HU	YNB+HU	P17_B6	SA_HU_2	32	unknown	unknown	6.05154546087208
MO	YNB+HU	P7_B6	WA/SA	0	unknown	unknown	6.34798236292533
HU	YNB+HU	P16_B7	SA_HU_1	32	unknown	unknown	6.28643720312344
MO	YNB+HU	P6_B7	WE	0	unknown	unknown	5.27129334250274
HU	YNB+HU	P17_B7	SA_HU_2	32	unknown	unknown	6.14000658349853
MO	YNB+HU	P7_B7	NA/WE	0	unknown	unknown	4.73184395709047
HU	YNB+HU	P16_B8	SA_HU_1	32	unknown	unknown	5.99345621420322
MO	YNB+HU	P6_B8	WE	0	unknown	unknown	4.94727078080474
HU	YNB+HU	P17_B8	SA_HU_2	32	unknown	unknown	6.00531864425227
MO	YNB+HU	P7_B8	NA/WA	0	unknown	unknown	6.42653873927196
HU	YNB+HU	P16_B9	SA_HU_1	32	unknown	unknown	3.87206599718283
MO	YNB+HU	P6_B9	WE	0	unknown	unknown	5.3176669982207
HU	YNB+HU	P17_B9	SA_HU_2	32	unknown	unknown	6.30487320317024
MO	YNB+HU	P7_B9	NA/SA	0	unknown	unknown	4.88936222891714
HU	YNB+HU	P16_B10	SA_HU_1	32	unknown	unknown	6.4990450317192
MO	YNB+HU	P6_B10	WE	0	unknown	unknown	5.56622153129667
HU	YNB+HU	P17_B10	SA_HU_2	32	unknown	unknown	NA
MO	YNB+HU	P7_B10	SA/WE	0	unknown	unknown	5.27117609197798
HU	YNB+HU	P16_B11	SA_HU_1	32	unknown	unknown	7.18041177726801
MO	YNB+HU	P6_B11	WE	0	unknown	unknown	6.07558591543467
HU	YNB+HU	P17_B11	SA_HU_2	32	unknown	unknown	6.26323232642508
MO	YNB+HU	P7_B11	SA/WA	0	unknown	unknown	6.30623213074324
HU	YNB+HU	P16_B12	SA_HU_1	32	unknown	unknown	7.02780497515119
MO	YNB+HU	P6_B12	WE	0	unknown	unknown	5.27850068018316
HU	YNB+HU	P17_B12	SA_HU_2	32	unknown	unknown	5.21727229767918
MO	YNB+HU	P7_B12	SA/NA	0	unknown	unknown	4.3727755564362
MO	YNB+HU	P6_B1	WE	0	unknown	unknown	4.45998664833618
MO	YNB+HU	P7_B1	WE/WA	0	unknown	unknown	4.8414145788773
MO	YNB+HU	P6_B2	WE	0	unknown	unknown	4.63636314717635
MO	YNB+HU	P7_B2	WE/NA	0	unknown	unknown	4.50642926348002
MO	YNB+HU	P6_B3	WE	0	unknown	unknown	5.6018071277916
MO	YNB+HU	P7_B3	WE/SA	0	unknown	unknown	5.03927288042402
MO	YNB+HU	P6_B4	WE	0	unknown	unknown	4.89175514580888
MO	YNB+HU	P7_B4	WA/WE	0	unknown	unknown	5.42866426196633
MO	YNB+HU	P6_B5	WE	0	unknown	unknown	4.91017575336283
MO	YNB+HU	P7_B5	WA/NA	0	unknown	unknown	6.47241800332005
MO	YNB+HU	P6_B6	WE	0	unknown	unknown	5.0475219545457
MO	YNB+HU	P7_B6	WA/SA	0	unknown	unknown	6.26769817618566
MO	YNB+HU	P6_B7	WE	0	unknown	unknown	5.16915316421537
MO	YNB+HU	P7_B7	NA/WE	0	unknown	unknown	4.45510889939494
MO	YNB+HU	P6_B8	WE	0	unknown	unknown	4.84682299542772
MO	YNB+HU	P7_B8	NA/WA	0	unknown	unknown	6.83735711473454
MO	YNB+HU	P6_B9	WE	0	unknown	unknown	4.91747585958978
MO	YNB+HU	P7_B9	NA/SA	0	unknown	unknown	4.68352181162257
MO	YNB+HU	P6_B10	WE	0	unknown	unknown	5.40253823738014
MO	YNB+HU	P7_B10	SA/WE	0	unknown	unknown	5.30107765358498
MO	YNB+HU	P6_B11	WE	0	unknown	unknown	5.84251040783055
MO	YNB+HU	P7_B11	SA/WA	0	unknown	unknown	6.27885298597206
MO	YNB+HU	P6_B12	WE	0	unknown	unknown	6.07945442609867
MO	YNB+HU	P7_B12	SA/NA	0	unknown	unknown	4.55305048364183
HU	YNB+HU	P12_C1	NA_HU_1	32	unknown	unknown	3.433562387484
HU	YNB+HU	P13_C1	NA_HU_2	32	unknown	unknown	3.26648971200235
HU	YNB+HU	P14_C1	WE_HU_1	32	unknown	unknown	4.48682405391754
HU	YNB+HU	P15_C1	WE_HU_2	32	unknown	unknown	4.64590907785572
HU	YNB+HU	P12_C2	NA_HU_1	32	unknown	unknown	3.76862884347101
HU	YNB+HU	P13_C2	NA_HU_2	32	unknown	unknown	4.60295040331002
HU	YNB+HU	P14_C2	WE_HU_1	32	unknown	unknown	4.93081459528302
HU	YNB+HU	P15_C2	WE_HU_2	32	unknown	unknown	5.14208995875095
HU	YNB+HU	P12_C3	NA_HU_1	32	unknown	unknown	4.71649075356365
HU	YNB+HU	P13_C3	NA_HU_2	32	unknown	unknown	4.5958352196775
HU	YNB+HU	P14_C3	WE_HU_1	32	unknown	unknown	5.11399163681733
HU	YNB+HU	P15_C3	WE_HU_2	32	unknown	unknown	5.49817705632271
HU	YNB+HU	P12_C4	NA_HU_1	32	unknown	unknown	3.98051455796333
HU	YNB+HU	P13_C4	NA_HU_2	32	unknown	unknown	3.83492796002394
HU	YNB+HU	P14_C4	WE_HU_1	32	unknown	unknown	4.90982711765151
HU	YNB+HU	P15_C4	WE_HU_2	32	unknown	unknown	4.98701329092027
HU	YNB+HU	P12_C5	NA_HU_1	32	unknown	unknown	3.72128918278902
HU	YNB+HU	P13_C5	NA_HU_2	32	unknown	unknown	3.72532139085333
HU	YNB+HU	P14_C5	WE_HU_1	32	unknown	unknown	4.57971378857148
HU	YNB+HU	P15_C5	WE_HU_2	32	unknown	unknown	4.69250273032462
HU	YNB+HU	P12_C6	NA_HU_1	32	unknown	unknown	3.81224893116203
HU	YNB+HU	P13_C6	NA_HU_2	32	unknown	unknown	3.89691961725248
HU	YNB+HU	P14_C6	WE_HU_1	32	unknown	unknown	5.23900991855715
HU	YNB+HU	P15_C6	WE_HU_2	32	unknown	unknown	4.85727998010838
HU	YNB+HU	P12_C7	NA_HU_1	32	unknown	unknown	3.66784555399548
HU	YNB+HU	P13_C7	NA_HU_2	32	unknown	unknown	3.76167364825625
HU	YNB+HU	P14_C7	WE_HU_1	32	unknown	unknown	5.00930901697279
HU	YNB+HU	P15_C7	WE_HU_2	32	unknown	unknown	5.06183936619671
HU	YNB+HU	P12_C8	NA_HU_1	32	unknown	unknown	3.9566356554269
HU	YNB+HU	P13_C8	NA_HU_2	32	unknown	unknown	3.7641647100175
HU	YNB+HU	P14_C8	WE_HU_1	32	unknown	unknown	4.8263856449385
HU	YNB+HU	P15_C8	WE_HU_2	32	unknown	unknown	4.76928309065247
HU	YNB+HU	P12_C9	NA_HU_1	32	unknown	unknown	4.09585065719183
HU	YNB+HU	P13_C9	NA_HU_2	32	unknown	unknown	3.9167332671724
HU	YNB+HU	P14_C9	WE_HU_1	32	unknown	unknown	5.16201775495161
HU	YNB+HU	P15_C9	WE_HU_2	32	unknown	unknown	7.36027993371433
HU	YNB+HU	P12_C10	NA_HU_1	32	unknown	unknown	4.20794690447299
HU	YNB+HU	P13_C10	NA_HU_2	32	unknown	unknown	4.24239383288201
HU	YNB+HU	P14_C10	WE_HU_1	32	unknown	unknown	5.94600171441124
HU	YNB+HU	P15_C10	WE_HU_2	32	unknown	unknown	5.65012696843509
HU	YNB+HU	P12_C11	NA_HU_1	32	unknown	unknown	4.48422374309974
HU	YNB+HU	P13_C11	NA_HU_2	32	unknown	unknown	4.45647444775916
HU	YNB+HU	P14_C11	WE_HU_1	32	unknown	unknown	5.75174702975503
HU	YNB+HU	P15_C11	WE_HU_2	32	unknown	unknown	5.87122056876396
HU	YNB+HU	P12_C12	NA_HU_1	32	unknown	unknown	4.50655297838791
HU	YNB+HU	P13_C12	NA_HU_2	32	unknown	unknown	4.20067997355101
HU	YNB+HU	P14_C12	WE_HU_1	32	unknown	unknown	4.66349461813003
HU	YNB+HU	P15_C12	WE_HU_2	32	unknown	unknown	5.04489547172882
MO	YNB+HU	P5_C1	WA	0	unknown	unknown	5.74426035059123
MO	YNB+HU	P5_C1	WA	0	unknown	unknown	5.69059621998814
MO	YNB+HU	P5_C2	WA	0	unknown	unknown	7.46134976883966
MO	YNB+HU	P5_C2	WA	0	unknown	unknown	5.82031611106617
MO	YNB+HU	P5_C3	WA	0	unknown	unknown	6.81612571798122
MO	YNB+HU	P5_C3	WA	0	unknown	unknown	8.74669819991912
MO	YNB+HU	P5_C4	WA	0	unknown	unknown	7.03681886235518
MO	YNB+HU	P5_C4	WA	0	unknown	unknown	6.94342220602151
MO	YNB+HU	P5_C5	WA	0	unknown	unknown	6.82952548977644
MO	YNB+HU	P5_C5	WA	0	unknown	unknown	6.58186211217073
MO	YNB+HU	P5_C6	WA	0	unknown	unknown	6.33080175352568
MO	YNB+HU	P5_C6	WA	0	unknown	unknown	6.42989451047089
MO	YNB+HU	P5_C7	WA	0	unknown	unknown	6.56872971293793
MO	YNB+HU	P5_C7	WA	0	unknown	unknown	7.41358836449517
MO	YNB+HU	P5_C8	WA	0	unknown	unknown	6.31471074158713
MO	YNB+HU	P5_C8	WA	0	unknown	unknown	5.2065944538021
MO	YNB+HU	P5_C9	WA	0	unknown	unknown	NA
MO	YNB+HU	P5_C9	WA	0	unknown	unknown	5.40871055579835
MO	YNB+HU	P5_C10	WA	0	unknown	unknown	7.31032749872308
MO	YNB+HU	P5_C10	WA	0	unknown	unknown	7.40648093203782
MO	YNB+HU	P5_C11	WA	0	unknown	unknown	7.5346344370398
MO	YNB+HU	P5_C11	WA	0	unknown	unknown	NA
MO	YNB+HU	P5_C12	WA	0	unknown	unknown	7.34388938396775
MO	YNB+HU	P5_C12	WA	0	unknown	unknown	6.9400419993335
HU	YNB+HU	P16_C1	SA_HU_1	32	unknown	unknown	5.14305576413412
MO	YNB+HU	P6_C1	WE	0	unknown	unknown	4.27715543460143
HU	YNB+HU	P17_C1	SA_HU_2	32	unknown	unknown	4.8898702338046
MO	YNB+HU	P7_C1	WE/WA	0	unknown	unknown	4.65915746244579
HU	YNB+HU	P16_C2	SA_HU_1	32	unknown	unknown	4.96295017958239
MO	YNB+HU	P6_C2	WE	0	unknown	unknown	4.86819940152863
HU	YNB+HU	P17_C2	SA_HU_2	32	unknown	unknown	5.88425301022272
MO	YNB+HU	P7_C2	WE/NA	0	unknown	unknown	4.45257016521645
HU	YNB+HU	P16_C3	SA_HU_1	32	unknown	unknown	6.48714153443493
MO	YNB+HU	P6_C3	WE	0	unknown	unknown	5.66815206706685
HU	YNB+HU	P17_C3	SA_HU_2	32	unknown	unknown	6.31997717706871
MO	YNB+HU	P7_C3	WE/SA	0	unknown	unknown	4.84758357972271
HU	YNB+HU	P16_C4	SA_HU_1	32	unknown	unknown	6.0088585986377
MO	YNB+HU	P6_C4	WE	0	unknown	unknown	4.62346433972144
HU	YNB+HU	P17_C4	SA_HU_2	32	unknown	unknown	5.40451949558063
MO	YNB+HU	P7_C4	WA/WE	0	unknown	unknown	5.22350569726981
HU	YNB+HU	P16_C5	SA_HU_1	32	unknown	unknown	5.65705636135853
MO	YNB+HU	P6_C5	WE	0	unknown	unknown	4.62945457420132
HU	YNB+HU	P17_C5	SA_HU_2	32	unknown	unknown	5.18304404452246
MO	YNB+HU	P7_C5	WA/NA	0	unknown	unknown	6.44272003851654
HU	YNB+HU	P16_C6	SA_HU_1	32	unknown	unknown	5.29234720454892
MO	YNB+HU	P6_C6	WE	0	unknown	unknown	4.47905316295726
HU	YNB+HU	P17_C6	SA_HU_2	32	unknown	unknown	5.59289789720654
MO	YNB+HU	P7_C6	WA/SA	0	unknown	unknown	5.78321103396057
HU	YNB+HU	P16_C7	SA_HU_1	32	unknown	unknown	5.34660690185635
MO	YNB+HU	P6_C7	WE	0	unknown	unknown	4.57555589347548
HU	YNB+HU	P17_C7	SA_HU_2	32	unknown	unknown	5.73411567994337
MO	YNB+HU	P7_C7	NA/WE	0	unknown	unknown	4.12065563550485
HU	YNB+HU	P16_C8	SA_HU_1	32	unknown	unknown	5.4484934057091
MO	YNB+HU	P6_C8	WE	0	unknown	unknown	4.75694642568569
HU	YNB+HU	P17_C8	SA_HU_2	32	unknown	unknown	4.63792142707882
MO	YNB+HU	P7_C8	NA/WA	0	unknown	unknown	6.0437877405089
HU	YNB+HU	P16_C9	SA_HU_1	32	unknown	unknown	5.59974028845543
MO	YNB+HU	P6_C9	WE	0	unknown	unknown	4.54769043537382
HU	YNB+HU	P17_C9	SA_HU_2	32	unknown	unknown	5.475817637384
MO	YNB+HU	P7_C9	NA/SA	0	unknown	unknown	4.25749807001035
HU	YNB+HU	P16_C10	SA_HU_1	32	unknown	unknown	6.09124971254212
MO	YNB+HU	P6_C10	WE	0	unknown	unknown	5.0873695780725
HU	YNB+HU	P17_C10	SA_HU_2	32	unknown	unknown	6.23381314965859
MO	YNB+HU	P7_C10	SA/WE	0	unknown	unknown	4.96504694823558
HU	YNB+HU	P16_C11	SA_HU_1	32	unknown	unknown	6.8700814715519
MO	YNB+HU	P6_C11	WE	0	unknown	unknown	5.87192200503397
HU	YNB+HU	P17_C11	SA_HU_2	32	unknown	unknown	5.40635072032072
MO	YNB+HU	P7_C11	SA/WA	0	unknown	unknown	6.60918718829697
HU	YNB+HU	P16_C12	SA_HU_1	32	unknown	unknown	6.76953746290191
MO	YNB+HU	P6_C12	WE	0	unknown	unknown	5.34773267144244
HU	YNB+HU	P17_C12	SA_HU_2	32	unknown	unknown	5.19318892402924
MO	YNB+HU	P7_C12	SA/NA	0	unknown	unknown	4.34625551192757
MO	YNB+HU	P6_C1	WE	0	unknown	unknown	4.34297401080215
MO	YNB+HU	P7_C1	WE/WA	0	unknown	unknown	4.76129409884209
MO	YNB+HU	P6_C2	WE	0	unknown	unknown	4.71863355960498
MO	YNB+HU	P7_C2	WE/NA	0	unknown	unknown	4.57127858772868
MO	YNB+HU	P6_C3	WE	0	unknown	unknown	5.33538461095157
MO	YNB+HU	P7_C3	WE/SA	0	unknown	unknown	4.82653789017415
MO	YNB+HU	P6_C4	WE	0	unknown	unknown	4.87103904267093
MO	YNB+HU	P7_C4	WA/WE	0	unknown	unknown	5.19631957022694
MO	YNB+HU	P6_C5	WE	0	unknown	unknown	4.70329990846375
MO	YNB+HU	P7_C5	WA/NA	0	unknown	unknown	6.25601191898661
MO	YNB+HU	P6_C6	WE	0	unknown	unknown	4.2800540558372
