condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
HU	YNB+HU	NA	0	2	P3	2.54019776345886
HU	YNB+HU	two-parent	2	2	P3	3.6526591148709
HU	YNB+HU	NA	0	2	P3	2.83690997825428
HU	YNB+HU	two-parent	2	2	P3	3.42535473412714
HU	YNB+HU	NA	0	2	P4	2.69704797122909
HU	YNB+HU	two-parent	2	2	P4	3.67253888020164
HU	YNB+HU	NA	0	2	P4	2.98704912306528
HU	YNB+HU	two-parent	2	2	P4	3.8074501629842
HU	YNB+HU	NA	0	2	P5	2.90048823628266
HU	YNB+HU	two-parent	2	2	P5	3.74874852402261
HU	YNB+HU	NA	0	2	P5	3.15525593345793
HU	YNB+HU	two-parent	2	2	P5	3.31104428312082
HU	YNB+HU	NA	0	2	P6	2.88499800421065
HU	YNB+HU	NA	0	2	P6	3.24992709021988
HU	YNB+HU	NA	0	2	P7	3.26796373584446
HU	YNB+HU	NA	0	2	P7	3.05026020367771
HU	YNB+HU	NA	0	2	P8	2.84121600390709
HU	YNB+HU	NA	0	2	P8	2.82369197088075
HU	YNB+HU	NA	0	2	P6	2.85179132925913
HU	YNB+HU	NA	0	2	P6	2.94194013060129
HU	YNB+HU	NA	0	2	P7	2.69088429289436
HU	YNB+HU	NA	0	2	P7	2.63310059223374
HU	YNB+HU	NA	0	2	P8	2.58054602266609
HU	YNB+HU	NA	0	2	P8	2.5060039659576
HU	YNB+HU	NA	0	2	P9	2.50151452178193
HU	YNB+HU	NA	0	2	P9	2.56200594522206
HU	YNB+HU	NA	0	2	P10	2.46883096223951
HU	YNB+HU	NA	0	2	P10	2.38206541884103
HU	YNB+HU	NA	0	2	P11	2.28877724414148
HU	YNB+HU	NA	0	2	P11	2.49503700771955
HU	YNB+HU	NA	0	2	P12	2.38003145761774
HU	YNB+HU	NA	0	2	P12	2.34948581718016
HU	YNB+HU	NA	0	2	P13	2.444347535285
HU	YNB+HU	NA	0	2	P13	2.59362462861939
HU	YNB+HU	NA	0	2	P14	2.59434363203864
HU	YNB+HU	NA	0	2	P14	2.35576232864148
HU	YNB+HU	four-parent	2	0	P0	3.66191008197807
HU	YNB+HU	two-parent	2	2	P6	3.61570024289001
HU	YNB+HU	four-parent	2	0	P0	3.58050673136323
HU	YNB+HU	two-parent	2	2	P6	3.66448763022907
HU	YNB+HU	four-parent	2	2	P1	3.38582637600699
HU	YNB+HU	two-parent	2	2	P7	3.5068014407092
HU	YNB+HU	four-parent	2	2	P1	3.49612130850809
HU	YNB+HU	two-parent	2	2	P7	3.76317158714016
HU	YNB+HU	four-parent	2	2	P2	3.26454937966561
HU	YNB+HU	two-parent	2	2	P8	3.52385460478478
HU	YNB+HU	four-parent	2	2	P2	3.19871497757278
HU	YNB+HU	two-parent	2	2	P8	3.26004524537633
HU	YNB+HU	four-parent	2	2	P3	3.0054928104684
HU	YNB+HU	two-parent	2	2	P9	3.3679384457125
HU	YNB+HU	four-parent	2	2	P3	3.19379000481675
HU	YNB+HU	two-parent	2	2	P9	3.4463438710262
HU	YNB+HU	four-parent	2	2	P4	2.89389548704926
HU	YNB+HU	two-parent	2	2	P10	3.32033076882329
HU	YNB+HU	four-parent	2	2	P4	2.90679165178418
HU	YNB+HU	two-parent	2	2	P10	3.21396828249777
HU	YNB+HU	four-parent	2	2	P5	2.66351872121602
HU	YNB+HU	two-parent	2	2	P11	3.09847182874895
HU	YNB+HU	four-parent	2	2	P5	2.78306100668897
HU	YNB+HU	two-parent	2	2	P11	3.01443543654641
HU	YNB+HU	four-parent	2	0	P0	3.1878348267589
HU	YNB+HU	two-parent	2	2	P12	3.19444089887174
HU	YNB+HU	four-parent	2	0	P0	3.19425637448057
HU	YNB+HU	two-parent	2	2	P12	3.26710409900318
HU	YNB+HU	four-parent	2	2	P1	3.08145980691885
HU	YNB+HU	two-parent	2	2	P13	3.09820315775374
HU	YNB+HU	four-parent	2	2	P1	3.10546668541664
HU	YNB+HU	two-parent	2	2	P13	3.02939960441559
HU	YNB+HU	four-parent	2	2	P2	2.99741913414411
HU	YNB+HU	two-parent	2	2	P14	3.11401385061564
HU	YNB+HU	four-parent	2	2	P2	3.11103291494463
HU	YNB+HU	two-parent	2	2	P14	3.22765166277324
HU	YNB+HU	four-parent	2	2	P3	3.05765355310787
HU	YNB+HU	two-parent	2	2	P15	3.16682266392542
HU	YNB+HU	four-parent	2	2	P3	3.25065942802093
HU	YNB+HU	two-parent	2	2	P15	3.34190551847199
HU	YNB+HU	four-parent	2	2	P4	3.04541589137359
HU	YNB+HU	two-parent	2	2	P16	3.38330835357848
HU	YNB+HU	four-parent	2	2	P4	3.07536025806145
HU	YNB+HU	two-parent	2	2	P16	3.45470710336488
HU	YNB+HU	four-parent	2	2	P5	3.05286478941189
HU	YNB+HU	two-parent	2	2	P17	3.10943562410658
HU	YNB+HU	four-parent	2	2	P5	3.09983756325409
HU	YNB+HU	two-parent	2	2	P17	3.13607882316835
HU	YNB+HU	four-parent	2	2	P6	3.60223010822712
HU	YNB+HU	four-parent	2	2	P6	3.27685191688896
HU	YNB+HU	four-parent	2	2	P7	2.89527559107449
HU	YNB+HU	four-parent	2	2	P7	2.97608341067704
HU	YNB+HU	four-parent	2	2	P8	2.87934353559646
HU	YNB+HU	four-parent	2	2	P8	3.06999885173827
HU	YNB+HU	four-parent	2	2	P6	2.69514218116436
HU	YNB+HU	four-parent	2	2	P6	2.9476532920072
HU	YNB+HU	four-parent	2	2	P7	2.81257339187183
HU	YNB+HU	four-parent	2	2	P7	2.78262467806855
HU	YNB+HU	four-parent	2	2	P8	2.72886866576157
HU	YNB+HU	four-parent	2	2	P8	2.80617843523073
HU	YNB+HU	four-parent	2	2	P9	2.7415686836147
HU	YNB+HU	four-parent	2	2	P9	2.67694412556371
HU	YNB+HU	four-parent	2	2	P10	2.64208388447753
HU	YNB+HU	four-parent	2	2	P10	2.69182231291161
HU	YNB+HU	four-parent	2	2	P11	2.69412586530423
HU	YNB+HU	four-parent	2	2	P11	2.58149161860355
HU	YNB+HU	four-parent	2	2	P12	2.52522585135909
HU	YNB+HU	four-parent	2	2	P12	2.7769524150145
HU	YNB+HU	four-parent	2	2	P13	2.87843859611267
HU	YNB+HU	four-parent	2	2	P13	2.82284598474996
HU	YNB+HU	four-parent	2	2	P14	2.83078980875463
HU	YNB+HU	four-parent	2	2	P14	2.95246173188536
HU	YNB+HU	WA	0	0	P0	3.73640731711114
HU	YNB+HU	two-parent	2	0	P0	3.65273232813584
HU	YNB+HU	WA	0	0	P0	4.52543731407659
HU	YNB+HU	two-parent	2	0	P0	3.90955195325864
HU	YNB+HU	WA	0	1	P1	3.47084415376527
HU	YNB+HU	two-parent	2	3	P1	3.62411712296049
HU	YNB+HU	WA	0	1	P1	4.71780475588498
HU	YNB+HU	two-parent	2	3	P1	3.76359986112327
HU	YNB+HU	WA	0	1	P2	NA
HU	YNB+HU	two-parent	2	3	P2	3.48093867853099
HU	YNB+HU	WA	0	1	P2	3.21690964034546
HU	YNB+HU	two-parent	2	3	P2	3.75578787608377
HU	YNB+HU	WA	0	0	P0	4.9014207003014
HU	YNB+HU	two-parent	2	3	P3	3.77582338504092
HU	YNB+HU	WA	0	0	P0	4.84705177150626
HU	YNB+HU	two-parent	2	3	P3	3.82108630253606
HU	YNB+HU	WA	0	1	P1	4.7812794953262
HU	YNB+HU	two-parent	2	3	P4	3.525228662966
HU	YNB+HU	WA	0	1	P1	3.41544661053076
HU	YNB+HU	two-parent	2	3	P4	3.58805594927837
HU	YNB+HU	WA	0	1	P2	3.29500937539213
HU	YNB+HU	two-parent	2	3	P5	3.4167400186833
HU	YNB+HU	WA	0	1	P2	3.88918647344862
HU	YNB+HU	two-parent	2	3	P5	3.09974885532807
HU	YNB+HU	WA	0	0	P0	4.28410200924313
HU	YNB+HU	two-parent	2	0	P0	3.40102802392075
HU	YNB+HU	WA	0	0	P0	3.99331116101054
HU	YNB+HU	two-parent	2	0	P0	3.39672681862384
HU	YNB+HU	WA	0	1	P1	3.97014217908709
HU	YNB+HU	two-parent	2	3	P1	3.3923791040826
HU	YNB+HU	WA	0	1	P1	4.17305812188065
HU	YNB+HU	two-parent	2	3	P1	3.32357387715625
HU	YNB+HU	WA	0	1	P2	4.26068003945586
HU	YNB+HU	two-parent	2	3	P2	3.63043062538915
HU	YNB+HU	WA	0	1	P2	4.04822575853388
HU	YNB+HU	two-parent	2	3	P2	3.49726263206461
HU	YNB+HU	WA	0	0	P0	3.13516771219964
HU	YNB+HU	two-parent	2	3	P3	3.58284853619741
HU	YNB+HU	WA	0	0	P0	3.86902500666107
HU	YNB+HU	two-parent	2	3	P3	3.66128617018894
HU	YNB+HU	WA	0	1	P1	4.50253658320607
HU	YNB+HU	two-parent	2	3	P4	3.66139991970123
HU	YNB+HU	WA	0	1	P1	4.32584793801238
HU	YNB+HU	two-parent	2	3	P4	3.62461792130517
HU	YNB+HU	WA	0	1	P2	5.31857627809663
HU	YNB+HU	two-parent	2	3	P5	3.58583110094824
HU	YNB+HU	WA	0	1	P2	4.57941278733537
HU	YNB+HU	two-parent	2	3	P5	3.63616226766465
HU	YNB+HU	WA	0	0	P0	3.58799942800842
HU	YNB+HU	WA	0	0	P0	4.52764112086987
HU	YNB+HU	WA	0	1	P1	4.20235202604997
HU	YNB+HU	WA	0	1	P1	4.56554313981059
HU	YNB+HU	WA	0	1	P2	3.75646810142221
HU	YNB+HU	WA	0	1	P2	4.92762453790342
